period_end,Revenue,OperatingIncome,CostOfRevenue,Operating_Margin,price_at_period_end,shares_outstanding,market_cap,KBrand,Opex_Ratio,Selected_Margin,Benchmark_Margin,s_baseline_value,S_Surplus,s_total,V_Prod_base,K_Pi_prime,E_star,E_0,E_1,E_2,E_3,K_Pi_prime_lag,R_t,T_t,dK_Pi_prime,dK_Pi_prime_pct,PDI_t,PGR_t,Gate_C1,Gate_C2,Gate_C3,Speculative_Regime,Ticker,Raw_Configuration,Configuration,Regime,Phase
2011-04-30,11369000000,460000000,8448000000.0,0.0404609024540416,18.561443328857425,,,1193745000.0,0,0.0404609024540416,,459999999.999999,0.0,459999999.999999,10909000000.0,,,0.0421670180584837,0.0,0.1094275368961408,,,0.0,inf,,,0.0,-0.2784575699451022,False,False,False,False,BBY,N/A,Normal,Normal_Regime,Normal_Production
2011-05-31,10940000000,330000000,8172000000.0,0.0301645338208409,18.88249969482422,,,1148700000.0,0,0.0301645338208409,,329999999.99999946,0.0,329999999.99999946,10610000000.0,,,0.0311027332704994,0.0,0.1082657869934024,,,0.0,inf,,,0.0,-0.0274085617380145,False,False,False,False,BBY,N/A,Normal,Normal_Regime,Normal_Production
2011-07-31,10856000000,260000000,8094000000.0,0.0239498894620486,16.487314224243164,,,1139880000.0,0,0.0239498894620486,,259999999.9999996,0.0,259999999.9999996,10596000000.0,,,0.0245375613439033,0.0,0.1075764439411098,,,0.0,inf,,,0.0,-0.0013195098963242,False,False,False,False,BBY,N/A,Normal,Normal_Regime,Normal_Production
2011-08-31,11347000000,384000000,8475000000.0,0.0338415440204459,15.286603927612305,,,1191435000.0,0,0.0338415440204459,,383999999.9999997,0.0,383999999.9999997,10963000000.0,,,0.035026908692876,0.0,0.1086778254127519,,,0.0,inf,,,0.0,0.034635711589279,False,False,False,False,BBY,N/A,Normal,Normal_Regime,Normal_Production
2011-10-31,11145000000,381000000,8292000000.0,0.034185733512786,15.772425651550291,,,1170225000.0,0,0.034185733512786,,381000000.0,0.0,381000000.0,10764000000.0,,,0.0353957636566332,0.0,0.1087165551839464,,,0.0,inf,,,0.0,-0.0181519657028185,False,False,False,False,BBY,N/A,Normal,Normal_Regime,Normal_Production
2011-11-30,12099000000,351000000,9155000000.0,0.0290106620381849,16.28955841064453,,,1270395000.0,0,0.0290106620381849,,350999999.9999991,0.0,350999999.9999991,11748000000.0,,,0.0298774259448416,0.0,0.1081371297242083,,,0.0,inf,,,0.0,0.0914158305462653,False,False,False,False,BBY,N/A,Normal,Normal_Regime,Normal_Production
2012-03-31,16630000000,1231000000,,0.0740228502705953,14.33882999420166,,,1746150000.0,0,0.0740228502705953,,1230999999.9999998,0.0,1230999999.9999998,15399000000.0,,,0.0799402558607701,0.0,0.1133937268653808,,,0.0,inf,,,0.0,0.3107763023493359,False,False,False,False,BBY,N/A,Normal,Normal_Regime,Normal_Production
2012-05-31,11610000000,264000000,8703000000.0,0.0227390180878552,11.419045448303224,,,1219050000.0,0,0.0227390180878552,,263999999.99999887,0.0,263999999.99999887,11346000000.000002,,,0.0232681121099946,0.0,0.1074431517715494,,,0.0,inf,,,0.0,-0.2631989090200661,False,False,False,False,BBY,N/A,Normal,Normal_Regime,Normal_Production
2012-08-31,10547000000,88000000,7983000000.0,0.0083436048165355,10.909863471984863,,,1107435000.0,0,0.0083436048165355,,87999999.99999991,0.0,87999999.99999991,10459000000.0,,,0.0084138062912324,0.0,0.1058834496605794,,,0.0,inf,,,0.0,-0.0781773312180506,False,False,False,False,BBY,N/A,Normal,Normal_Regime,Normal_Production
2012-11-30,10753000000,12000000,8167000000.0,0.0011159676369385,8.138325691223145,,,1129065000.0,0,0.0011159676369385,,11999999.99999969,0.0,11999999.99999969,10741000000.0,,,0.0011172144120658,0.0,0.1051173075132669,,,0.0,inf,,,0.0,0.0269624247059947,False,False,False,False,BBY,N/A,Normal,Normal_Regime,Normal_Production
2013-02-28,16711000000,-145000000,,-0.0086769193944108,10.328938484191896,,,1754655000.0,0,-0.0086769193944108,,0.0,0.0,0.0,16711000000.0,,,0.0,0.0,0.105,,,0.0,inf,,,0.0,0.555814170002793,False,False,False,False,BBY,N/A,Normal,Normal_Regime,Normal_Production
2013-05-31,9380000000,187000000,7210000000.0,0.0199360341151385,17.475021362304688,,,984900000.0,0,0.0199360341151385,,186999999.99999917,0.0,186999999.99999917,9193000000.000002,,,0.0203415642336559,0.0,0.1071358642445338,,,0.0,inf,,,0.0,-0.4498833103943509,False,False,False,False,BBY,N/A,Normal,Normal_Regime,Normal_Production
2013-08-31,9300000000,413000000,6831000000.0,0.0444086021505376,22.97599029541016,,,976500000.0,0,0.0444086021505376,,412999999.9999997,0.0,412999999.9999997,8887000000.0,,,0.0464723753797681,0.0,0.1098795994148756,,,0.0,inf,,,0.0,-0.03328619601871,False,False,False,False,BBY,N/A,Normal,Normal_Regime,Normal_Production
2013-11-30,9362000000,100000000,7192000000.0,0.010681478316599,25.997787475585938,,,983010000.0,0,0.010681478316599,,99999999.99999984,0.0,99999999.99999984,9262000000.0,,,0.0107968041459727,0.0,0.1061336644353271,,,0.0,inf,,,0.0,0.042196466749184,False,False,False,False,BBY,N/A,Normal,Normal_Regime,Normal_Production
2014-02-28,14470000000,469000000,,0.0324118866620594,17.14332389831543,,,1519350000.0,0,0.0324118866620594,,468999999.9999995,0.0,468999999.9999995,14001000000.0,,,0.0334976073137632,0.0,0.1085172487679451,,,0.0,inf,,,0.0,0.5116605484776506,False,False,False,False,BBY,N/A,Normal,Normal_Regime,Normal_Production
2014-05-31,9035000000,210000000,7015000000.0,0.0232429441062534,17.92354393005371,,,948675000.0,0,0.0232429441062534,,209999999.99999943,0.0,209999999.99999943,8825000000.0,,,0.0237960339943342,0.0,0.1074985835694051,,,0.0,inf,,,0.0,-0.369687879437183,False,False,False,False,BBY,N/A,Normal,Normal_Regime,Normal_Production
2014-08-31,8896000000,238000000,6841000000.0,0.0267535971223021,20.78654289245605,,,934080000.0,0,0.0267535971223021,,237999999.99999943,0.0,237999999.99999943,8658000000.0,,,0.0274890274890274,0.0,0.1078863478863478,,,0.0,inf,,,0.0,-0.0189235127478754,False,False,False,False,BBY,N/A,Normal,Normal_Regime,Normal_Production
2014-11-30,9380000000,205000000,7252000000.0,0.0218550106609808,25.84099006652832,,,984900000.0,0,0.0218550106609808,,204999999.99999988,0.0,204999999.99999988,9175000000.0,,,0.0223433242506811,0.0,0.1073460490463215,,,0.0,inf,,,0.0,0.0597135597135596,False,False,False,False,BBY,N/A,Normal,Normal_Regime,Normal_Production
2015-01-31,14209000000,810000000,,0.0570061228798648,23.200990676879883,,,1491945000.0,0,0.0570061228798648,,809999999.9999989,0.0,809999999.9999989,13399000000.0,,,0.0604522725576534,0.0,0.1113474886185536,,,0.0,inf,,,0.0,0.4603814713896457,False,False,False,False,BBY,N/A,Normal,Normal_Regime,Normal_Production
2015-05-31,8558000000,86000000,6520000000.0,0.0100490768871231,23.28564071655273,,,898590000.0,0,0.0100490768871231,,85999999.99999948,0.0,85999999.99999948,8472000000.000001,,,0.0101510859301226,0.0,0.1060658640226628,,,0.0,inf,,,0.0,-0.3677140085080975,False,False,False,False,BBY,N/A,Normal,Normal_Regime,Normal_Production
2015-08-31,8528000000,288000000,6433000000.0,0.0337711069418386,24.82107925415039,,,895440000.0,0,0.0337711069418386,,287999999.9999996,0.0,287999999.9999996,8240000000.0,,,0.0349514563106795,0.0,0.1086699029126213,,,0.0,inf,,,0.0,-0.0273843248347498,False,False,False,False,BBY,N/A,Normal,Normal_Regime,Normal_Production
2015-10-31,8819000000,230000000,6708000000.0,0.0260800544279396,23.81258773803711,,,925995000.0,0,0.0260800544279396,,229999999.9999993,0.0,229999999.9999993,8589000000.000001,,,0.0267784375363836,0.0,0.1078117359413202,,,0.0,inf,,,0.0,0.0423543689320389,False,False,False,False,BBY,N/A,Normal,Normal_Regime,Normal_Production
2016-01-31,13623000000,771000000,,0.0565954635542831,19.12850570678711,342720000.0,6555721475.83,1430415000.0,0,0.0565954635542831,,770999999.9999987,0.0,770999999.9999987,12852000000.0,-8497693524.169998,-0.4899065144856832,0.0599906629318393,0.0,0.1112990196078431,-0.6611961970253656,,0.0,inf,,,0.0,0.4963325183374081,False,False,False,False,BBY,N/A,Normal,Normal_Regime,Normal_Production
2016-04-30,8443000000,372000000,6298000000.0,0.0440601681866635,22.46090507507324,323348000.0,7262688734.21,886515000.0,0,0.0440601681866635,,372000000.0,0.0,372000000.0,8071000000.0,-2066826265.79,-0.1001500762966175,0.0460909428819229,0.0,0.1098395490026019,-0.2560805681811423,-8497693524.169998,-0.0437765846628758,inf,6430867258.379998,0.7567779704091088,0.0546828250311305,-0.3720043572984749,False,False,True,False,BBY,Other,Normal,Normal_Regime,Normal_Production
2016-07-31,8533000000,289000000,6471000000.0,0.0338685104886909,23.74603080749512,322753000.0,7664102681.21,895965000.0,0,0.0338685104886909,,288999999.9999994,0.0,288999999.9999994,8244000000.000001,-1764862318.79,-0.0703417417261039,0.0350557981562347,0.0,0.1086808588064046,-0.2140783986887433,-2066826265.79,-0.1398279114135098,inf,301963947.0,0.1461003046061932,0.4890315246253079,0.021434766447776,False,False,True,False,BBY,Other,Normal,Normal_Regime,Normal_Production
2016-10-31,8945000000,312000000,6742000000.0,0.0348798211291224,27.70331382751465,313826000.0,8694020165.23,939225000.0,0,0.0348798211291224,,311999999.9999999,0.0,311999999.9999999,8633000000.0,-1190204834.7700005,0.0070682457118034,0.0361403915209081,0.0,0.1087947411096953,-0.1378668869188,-1764862318.79,-0.1767843285440583,inf,574657484.0199995,0.3256103764592742,0.3518833434816667,0.0471858321203297,False,False,True,False,BBY,Other,Normal,Normal_Regime,Normal_Production
2017-01-31,13482000000,881000000,,0.0653463877762943,31.88825225830078,313826000.0,10007362653.21,1415610000.0,0,0.0653463877762943,,880999999.9999998,0.0,880999999.9999998,12601000000.0,-4890247346.790001,-0.2058278983247362,0.0699150861042774,0.0,0.1123410840409491,-0.3880840684699628,-1190204834.7700005,-0.7402087222828728,inf,-3700042512.020001,-3.1087443135239914,0.1923143034993414,0.4596316460094984,False,False,True,False,BBY,Other,Normal,Normal_Regime,Normal_Production
2017-04-30,8528000000,300000000,6506000000.0,0.0351782363977485,37.38775634765625,309111008.0,11556967051.48,895440000.0,0,0.0351782363977485,,299999999.9999992,0.0,299999999.9999992,8228000000.000001,2133527051.4799995,0.4045900645940688,0.0364608653378705,0.0,0.1088283908604764,0.2593008083957218,-4890247346.790001,-0.0613465902081459,inf,7023774398.27,1.436282032417126,0.0409624851457554,-0.3470359495278151,False,True,True,False,BBY,Other,Normal,Normal_Regime,Normal_Production
2017-07-31,8940000000,321000000,6787000000.0,0.0359060402684563,42.35210418701172,299184992.0,12671113952.37,938700000.0,0,0.0359060402684563,,320999999.9999993,0.0,320999999.9999993,8619000000.0,2792413952.370001,0.4701373653985382,0.0372432996867385,0.0,0.1089105464671075,0.323983519244692,2133527051.4799995,0.1504550878683848,6.6465017180062445,658886900.8900013,0.3088251918029069,0.3275888265354349,0.0475206611570246,False,True,True,False,BBY,C3,Normal,Normal_Regime,Normal_Production
2017-10-31,9320000000,350000000,7040000000.0,0.0375536480686695,40.87598419189453,299184992.0,12229481003.44,978600000.0,0,0.0375536480686695,,349999999.99999976,0.0,349999999.99999976,8970000000.0,1930881003.4400003,0.3633758086332219,0.0390189520624303,0.0,0.1090969899665551,0.2152598666042364,2792413952.370001,0.1253395828734292,7.978325578200008,-861532948.9300003,-0.308526229858862,0.2888902033651765,0.0407239819004525,False,True,True,False,BBY,C4,Normal,Normal_Regime,Normal_Production
2018-02-28,15363000000,872000000,,0.0567597474451604,53.18665313720703,,,1613115000.0,0,0.0567597474451604,,871999999.9999993,0.0,871999999.9999993,14491000000.0,,,0.0601752812090262,0.0,0.1113184045269477,,1930881003.4400003,0.4516073224846429,2.214313077339452,,,0.0,0.6154960981047937,False,False,True,False,BBY,N/A,Normal,Normal_Regime,Normal_Production
2018-05-31,9109000000,265000000,6984000000.0,0.0290921067076517,50.43433380126953,,,956445000.0,0,0.0290921067076517,,264999999.9999993,0.0,264999999.9999993,8844000000.0,,,0.02996381727725,0.0,0.1081462008141112,,,0.0,inf,,,0.0,-0.3896901525084535,False,False,False,False,BBY,N/A,Normal,Normal_Regime,Normal_Production
