period_end,Revenue,OperatingIncome,CostOfRevenue,Operating_Margin,price_at_period_end,shares_outstanding,market_cap,KBrand,Opex_Ratio,Selected_Margin,Benchmark_Margin,s_baseline_value,S_Surplus,s_total,V_Prod_base,K_Pi_prime,E_star,E_0,E_1,E_2,E_3,K_Pi_prime_lag,R_t,T_t,dK_Pi_prime,dK_Pi_prime_pct,PDI_t,PGR_t,Gate_C1,Gate_C2,Gate_C3,Speculative_Regime,Ticker,Raw_Configuration,Configuration,Regime,Phase
2011-12-31,3380010000,,,,11.322654724121094,,,557701650.0,0,,,,0.0,,,,,,,,,,0.0,inf,,,0.0,,False,False,False,False,EBAY,N/A,Normal,Normal_Regime,Normal_Production
2012-03-31,3277000000,653000000.0,983000000.0,0.1992676228257552,13.775344848632812,,,540705000.0,0,0.1992676228257552,,652999999.9999998,0.0,652999999.9999998,2624000000.0000005,,,0.248856707317073,0.0,0.206061356707317,,,0.0,inf,,,0.0,,False,False,False,False,EBAY,N/A,Normal,Normal_Regime,Normal_Production
2012-06-30,3398000000,695000000.0,987000000.0,0.2045320776927604,15.6829833984375,,,560670000.0,0,0.2045320776927604,,694999999.9999999,0.0,694999999.9999999,2703000000.0,,,0.2571217166111727,0.0,0.2074250832408435,,,0.0,inf,,,0.0,0.0301067073170728,False,False,False,False,EBAY,N/A,Normal,Normal_Regime,Normal_Production
2012-09-30,3404000000,667000000.0,1022000000.0,0.1959459459459459,18.057268142700195,,,561660000.0,0,0.1959459459459459,,666999999.9999998,0.0,666999999.9999998,2737000000.0000005,,,0.2436974789915965,0.0,0.2052100840336134,,,0.0,inf,,,0.0,0.0125786163522014,False,False,False,False,EBAY,N/A,Normal,Normal_Regime,Normal_Production
2012-12-31,3992000000,,,,19.03908920288086,,,658680000.0,0,,,,0.0,,,,,,,,,,0.0,inf,,,0.0,,False,False,False,False,EBAY,N/A,Normal,Normal_Regime,Normal_Production
2013-03-31,3748000000,800000000.0,1152000000.0,0.2134471718249733,20.24116516113281,,,618420000.0,0,0.2134471718249733,,799999999.9999999,0.0,799999999.9999999,2948000000.0,,,0.2713704206241519,0.0,0.209776119402985,,,0.0,inf,,,0.0,,False,False,False,False,EBAY,N/A,Normal,Normal_Regime,Normal_Production
2013-06-30,3877000000,750000000.0,1211000000.0,0.193448542687645,19.30787467956543,,,639705000.0,0,0.193448542687645,,749999999.9999996,0.0,749999999.9999996,3127000000.0000005,,,0.2398464982411255,0.0,0.2045746722097857,,,0.0,inf,,,0.0,0.0607191316146542,False,False,False,False,EBAY,N/A,Normal,Normal_Regime,Normal_Production
2013-09-30,3892000000,799000000.0,1224000000.0,0.2052929085303186,20.83100891113281,,,642180000.0,0,0.2052929085303186,,799000000.0,0.0,799000000.0,3093000000.0,,,0.2583252505657937,0.0,0.2076236663433559,,,0.0,inf,,,0.0,-0.0108730412535978,False,False,False,False,EBAY,N/A,Normal,Normal_Regime,Normal_Production
2013-12-31,4530000000,,,,20.48381996154785,,,747450000.0,0,,,,0.0,,,,,,,,,,0.0,inf,,,0.0,,False,False,False,False,EBAY,N/A,Normal,Normal_Regime,Normal_Production
2014-03-31,4262000000,878000000.0,1351000000.0,0.2060065696855936,20.621946334838867,,,703230000.0,0,0.2060065696855936,,878000000.0,0.0,878000000.0,3384000000.0,,,0.2594562647754137,0.0,0.2078102836879432,,,0.0,inf,,,0.0,,False,False,False,False,EBAY,N/A,Normal,Normal_Regime,Normal_Production
2014-06-30,4366000000,854000000.0,1392000000.0,0.19560238204306,18.68817138671875,,,720390000.0,0,0.19560238204306,,853999999.9999999,0.0,853999999.9999999,3512000000.0,,,0.2431662870159453,0.0,0.2051224373576309,,,0.0,inf,,,0.0,0.0378250591016549,False,False,False,False,EBAY,N/A,Normal,Normal_Regime,Normal_Production
2014-09-30,4353000000,781000000.0,1389000000.0,0.1794164943716976,21.140853881835938,,,718245000.0,0,0.1794164943716976,,780999999.9999996,0.0,780999999.9999996,3572000000.0000005,,,0.2186450167973123,0.0,0.2010764277715565,,,0.0,inf,,,0.0,0.0170842824601367,False,False,False,False,EBAY,N/A,Normal,Normal_Regime,Normal_Production
2014-12-31,4921000000,,,,20.95046615600586,,,811965000.0,0,,,,0.0,,,,,,,,,,0.0,inf,,,0.0,,False,False,False,False,EBAY,N/A,Normal,Normal_Regime,Normal_Production
2015-03-31,4448000000,732000000.0,1450000000.0,0.164568345323741,21.53284072875977,,,733920000.0,0,0.164568345323741,,732000000.0,0.0,732000000.0,3716000000.0,,,0.1969860064585576,0.0,0.197502691065662,,,0.0,inf,,,0.0,,False,False,False,False,EBAY,N/A,Normal,Normal_Regime,Normal_Production
2015-06-30,4379000000,741000000.0,1348000000.0,0.1692167161452386,22.48852729797364,,,722535000.0,0,0.1692167161452386,,740999999.9999998,0.0,740999999.9999998,3638000000.0,,,0.2036833424958768,0.0,0.1986077515118196,,,0.0,inf,,,0.0,-0.0209903121636167,False,False,False,False,EBAY,N/A,Normal,Normal_Regime,Normal_Production
2015-09-30,2099000000,578000000.0,433000000.0,0.2753692234397332,21.67821884155273,,,346335000.0,0,0.2753692234397332,,578000000.0,0.0,578000000.0,1521000000.0000002,,,0.3800131492439184,0.0,0.2277021696252465,,,0.0,inf,,,0.0,-0.5819131390874106,False,False,False,False,EBAY,N/A,Normal,Normal_Regime,Normal_Production
2015-12-31,2322000000,,,,24.37469291687012,1200650000.0,29265475050.64,383130000.0,0,,,,0.0,,,,,,,,,,0.0,inf,,,0.0,,False,False,False,False,EBAY,N/A,Normal,Normal_Regime,Normal_Production
2016-03-31,2137000000,614000000.0,477000000.0,0.28731867103416,21.16376495361328,1142640000.0,24182564386.6,352605000.0,0,0.28731867103416,,613999999.9999999,0.0,613999999.9999999,1523000000.0000002,21692959386.6,14.878243195403805,0.403151674326986,0.0,0.2315200262639526,14.243571494812866,,0.0,inf,,,0.0,,True,True,False,False,EBAY,N/A,Normal,Normal_Regime,Normal_Production
2016-06-30,2230000000,531000000.0,493000000.0,0.2381165919282511,20.764612197875977,1148900000.0,23856462954.14,367950000.0,0,0.2381165919282511,,531000000.0,0.0,531000000.0,1699000000.0,21258512954.14,13.041473192548558,0.3125367863449087,0.0,0.2165685697469099,12.51236783645674,21692959386.6,0.0244779880207587,40.853030859887006,-434446432.4599991,-0.0200270707521981,0.5500046218483495,0.1155613919894942,True,True,True,True,EBAY,C4,C4,Speculative_Regime,Partial_Absorption
2016-09-30,2217000000,542000000.0,498000000.0,0.2444745151105097,29.182222366333008,1129020000.0,32947312696.04,365805000.0,0,0.2444745151105097,,542000000.0,0.0,542000000.0,1675000000.0,30364507696.04,18.67003743047164,0.3235820895522388,0.0,0.2183910447761194,18.128064296143283,21258512954.14,0.0254956685431963,39.22234862387454,9105994741.900002,0.4283458001763312,0.0561774767191946,-0.0141259564449676,True,True,True,True,EBAY,C3,C3,Speculative_Regime,Accumulation_Phase
2016-12-31,2395000000,,,,26.334959030151367,1129020000.0,29732695444.22,395175000.0,0,,,,0.0,,,,,,,,,30364507696.04,0.0,inf,,,0.0,,False,False,False,False,EBAY,N/A,Normal,Normal_Regime,Normal_Production
2017-03-31,2303000000,547000000.0,515000000.0,0.2375162831089882,29.776506423950195,1087040000.0,32368253543.09,379995000.0,0,0.2375162831089882,,546999999.9999999,0.0,546999999.9999999,1756000000.0000002,29685258543.09,17.43294620904897,0.3115034168564919,0.0,0.2163980637813211,16.90504472841116,,0.0,inf,,,0.0,,True,True,False,False,EBAY,N/A,Normal,Normal_Regime,Normal_Production
2017-06-30,2419000000,480000000.0,561000000.0,0.1984291029350971,30.97394561767578,1082339968.0,33524339308.67,399135000.0,0,0.1984291029350971,,479999999.9999999,0.0,479999999.9999999,1939000000.0,30706204308.67,16.289499385595665,0.2475502836513665,0.0,0.2058457968024754,15.836103305141824,29685258543.09,0.0161696418881866,61.84428863143752,1020945765.579998,0.0343923487847691,0.3197983638099791,0.1042141230068336,True,True,True,True,EBAY,C3,C3,Speculative_Regime,Accumulation_Phase
2017-09-30,2409000000,578000000.0,556000000.0,0.2399335823993358,34.11391830444336,1070320000.0,36512809039.61,397485000.0,0,0.2399335823993358,,577999999.9999999,0.0,577999999.9999999,1831000000.0,33706324039.61,18.9414576950355,0.3156744948115783,0.0,0.2170862916439104,18.40869690858001,30706204308.67,0.0188235574214817,53.12492094925606,3000119730.9400024,0.0977040242675943,0.161537355779918,-0.0556988138215576,True,True,True,True,EBAY,C3,C3,Speculative_Regime,Accumulation_Phase
2017-12-31,2613000000,,,,33.47529983520508,,,431145000.0,0,,,,0.0,,,,,,,,,33706324039.61,0.0,inf,,,0.0,,False,False,False,False,EBAY,N/A,Normal,Normal_Regime,Normal_Production
2018-03-31,2580000000,579000000.0,559000000.0,0.2244186046511627,35.69278335571289,,,425700000.0,0,0.2244186046511627,,578999999.9999998,0.0,578999999.9999998,2001000000.0,,,0.2893553223388304,0.0,0.212743628185907,,,0.0,inf,,,0.0,,False,False,False,False,EBAY,N/A,Normal,Normal_Regime,Normal_Production
2018-06-30,2640000000,406000000.0,597000000.0,0.1537878787878787,32.16252899169922,,,435600000.0,0,0.1537878787878787,,405999999.99999976,0.0,405999999.99999976,2234000000.0000005,,,0.181736794986571,0.0,0.1949865711727842,,,0.0,inf,,,0.0,0.1164417791104448,False,False,False,False,EBAY,N/A,Normal,Normal_Regime,Normal_Production
