period_end,Revenue,OperatingIncome,Operating_Margin,price_at_period_end,shares_outstanding,market_cap,KBrand,Opex_Ratio,Selected_Margin,Benchmark_Margin,s_baseline_value,S_Surplus,s_total,V_Prod_base,K_Pi_prime,E_star,E_0,E_1,E_2,E_3,K_Pi_prime_lag,R_t,T_t,dK_Pi_prime,dK_Pi_prime_pct,PDI_t,PGR_t,Gate_C1,Gate_C2,Gate_C3,Speculative_Regime,Ticker,Raw_Configuration,Configuration,Regime,Phase
2011-03-31,13185000000,322000000.0,0.0244216913158892,9.006500244140625,,,1384425000.0,0,0.0244216913158892,,321999999.9999991,0.0,321999999.9999991,12863000000.0,,,0.0250330405037704,0.0,0.1076284692528959,,,0.0,inf,,,0.0,,False,False,False,False,AMZN,N/A,Normal,Normal_Regime,Normal_Production
2011-06-30,12834000000,201000000.0,0.0156615240766713,10.224499702453612,,,1347570000.0,0,0.0156615240766713,,200999999.99999943,0.0,200999999.99999943,12633000000.0,,,0.0159107100451198,0.0,0.1066706245547376,,,0.0,inf,,,0.0,-0.0178807432169789,False,False,False,False,AMZN,N/A,Normal,Normal_Regime,Normal_Production
2011-09-30,13806000000,79000000.0,0.0057221497899464,10.81149959564209,,,1449630000.0,0,0.0057221497899464,,79000000.0,0.0,79000000.0,13727000000.0,,,0.0057550812267793,0.0,0.1056042835288118,,,0.0,inf,,,0.0,0.0865985909918467,False,False,False,False,AMZN,N/A,Normal,Normal_Regime,Normal_Production
2011-12-31,21268000000,,,8.654999732971191,,,2233140000.0,0,,,,0.0,,,,,,,,,,0.0,inf,,,0.0,,False,False,False,False,AMZN,N/A,Normal,Normal_Regime,Normal_Production
2012-03-31,13185000000,192000000.0,0.0145620022753128,10.125499725341797,,,1384425000.0,0,0.0145620022753128,,191999999.99999923,0.0,191999999.99999923,12993000000.0,,,0.0147771877164626,0.0,0.1065516047102285,,,0.0,inf,,,0.0,,False,False,False,False,AMZN,N/A,Normal,Normal_Regime,Normal_Production
2012-06-30,12834000000,107000000.0,0.0083372292348449,11.417499542236328,,,1347570000.0,0,0.0083372292348449,,106999999.99999943,0.0,106999999.99999943,12727000000.0,,,0.0084073230140645,0.0,0.1058827689164767,,,0.0,inf,,,0.0,-0.0204725621488494,False,False,False,False,AMZN,N/A,Normal,Normal_Regime,Normal_Production
2012-09-30,13806000000,-28000000.0,-0.0020281037230189,12.715999603271484,,,1449630000.0,0,-0.0020281037230189,,0.0,0.0,0.0,13806000000.0,,,0.0,0.0,0.105,,,0.0,inf,,,0.0,0.0847803881511746,False,False,False,False,AMZN,N/A,Normal,Normal_Regime,Normal_Production
2012-12-31,21268000000,405000000.0,0.0190426932480722,12.543499946594238,,,2233140000.0,0,0.0190426932480722,,404999999.9999996,0.0,404999999.9999996,20863000000.0,,,0.0194123568039112,0.0,0.1070382974644106,,,0.0,inf,,,0.0,0.5111545704766043,False,False,False,False,AMZN,N/A,Normal,Normal_Regime,Normal_Production
2013-03-31,16070000000,181000000.0,0.0112632233976353,13.32450008392334,,,1687350000.0,0,0.0112632233976353,,180999999.99999928,0.0,180999999.99999928,15889000000.0,,,0.0113915287305682,0.0,0.1061961105167096,,,0.0,inf,,,0.0,-0.2384125005991468,False,False,False,False,AMZN,N/A,Normal,Normal_Regime,Normal_Production
2013-06-30,15704000000,79000000.0,0.005030565461029,13.884499549865724,,,1648920000.0,0,0.005030565461029,,78999999.99999942,0.0,78999999.99999942,15625000000.0,,,0.0050559999999999,0.0,0.10553088,,,0.0,inf,,,0.0,-0.0166152684246962,False,False,False,False,AMZN,N/A,Normal,Normal_Regime,Normal_Production
2013-09-30,17092000000,-25000000.0,-0.0014626725953662,15.631999969482422,,,1794660000.0,0,-0.0014626725953662,,0.0,0.0,0.0,17092000000.0,,,0.0,0.0,0.105,,,0.0,inf,,,0.0,0.0938879999999999,False,False,False,False,AMZN,N/A,Normal,Normal_Regime,Normal_Production
2013-12-31,25587000000,510000000.0,0.0199319967170828,19.93950080871582,,,2686635000.0,0,0.0199319967170828,,509999999.9999976,0.0,509999999.9999976,25077000000.000004,,,0.0203373609283406,0.0,0.1071354228974757,,,0.0,inf,,,0.0,0.4671776269599814,False,False,False,False,AMZN,N/A,Normal,Normal_Regime,Normal_Production
2014-03-31,19741000000,146000000.0,0.0073957752900055,16.818500518798828,,,2072805000.0,0,0.0073957752900055,,145999999.99999857,0.0,145999999.99999857,19595000000.000004,,,0.0074508803266138,0.0,0.1057823424342944,,,0.0,inf,,,0.0,-0.2186066913905171,False,False,False,False,AMZN,N/A,Normal,Normal_Regime,Normal_Production
2014-06-30,19340000000,-15000000.0,-0.0007755946225439,16.23900032043457,,,2030700000.0,0,-0.0007755946225439,,0.0,0.0,0.0,19340000000.0,,,0.0,0.0,0.105,,,0.0,inf,,,0.0,-0.0130135238581272,False,False,False,False,AMZN,N/A,Normal,Normal_Regime,Normal_Production
2014-09-30,20579000000,-544000000.0,-0.0264347150007288,16.121999740600586,,,2160795000.0,0,-0.0264347150007288,,0.0,0.0,0.0,20579000000.0,,,0.0,0.0,0.105,,,0.0,inf,,,0.0,0.0640641158221302,False,False,False,False,AMZN,N/A,Normal,Normal_Regime,Normal_Production
2014-12-31,29328000000,591000000.0,0.0201513911620294,15.517499923706056,,,3079440000.0,0,0.0201513911620294,,590999999.9999983,0.0,590999999.9999983,28737000000.000004,,,0.0205658210669171,0.0,0.1071594112120263,,,0.0,inf,,,0.0,0.3964235385587251,False,False,False,False,AMZN,N/A,Normal,Normal_Regime,Normal_Production
2015-03-31,22717000000,255000000.0,0.0112250737333274,18.604999542236328,,,2385285000.0,0,0.0112250737333274,,254999999.9999985,0.0,254999999.9999985,22462000000.000004,,,0.0113525064553467,0.0,0.1061920131778113,,,0.0,inf,,,0.0,-0.2183596060827504,False,False,False,False,AMZN,N/A,Normal,Normal_Regime,Normal_Production
2015-06-30,23185000000,464000000.0,0.0200129394004744,21.70450019836425,,,2434425000.0,0,0.0200129394004744,,463999999.999999,0.0,463999999.999999,22721000000.0,,,0.0204216363716385,0.0,0.107144271819022,,,0.0,inf,,,0.0,0.0115305849879794,False,False,False,False,AMZN,N/A,Normal,Normal_Regime,Normal_Production
2015-09-30,25358000000,406000000.0,0.0160107263979809,25.59449958801269,,,2662590000.0,0,0.0160107263979809,,405999999.9999997,0.0,405999999.9999997,24952000000.0,,,0.016271240782302,0.0,0.1067084802821417,,,0.0,inf,,,0.0,0.0981911007438052,False,False,False,False,AMZN,N/A,Normal,Normal_Regime,Normal_Production
2015-12-31,35747000000,1108000000.0,0.0309956080230508,33.79449844360352,468762000.0,15841576679.42,3753435000.0,0,0.0309956080230508,,1107999999.999997,0.0,1107999999.999997,34639000000.0,-23658858320.58,-0.5426664545910679,0.0319870666012297,0.0,0.1083586419931291,-0.6830121631854269,,0.0,inf,,,0.0,0.3882253927540877,False,False,False,False,AMZN,N/A,Normal,Normal_Regime,Normal_Production
2016-03-31,29128000000,1071000000.0,0.0367687448503158,29.68199920654297,470842000.0,13975531870.41,3058440000.0,0,0.0367687448503158,,1070999999.9999988,0.0,1070999999.9999988,28057000000.0,-18210908129.59,-0.5018878757383184,0.0381722921196136,0.0,0.1090080906725594,-0.6490682585304915,-23658858320.58,-0.0452684565538977,inf,5447950190.990002,0.2302710518474605,0.1642902566551672,-0.1900170328242731,False,False,True,False,AMZN,Other,Normal,Normal_Regime,Normal_Production
2016-06-30,30404000000,1285000000.0,0.0422641757663465,35.78099822998047,471828000.0,16882476832.86,3192420000.0,0,0.0422641757663465,,1284999999.999999,0.0,1284999999.999999,29119000000.000004,-16713943167.140003,-0.4202247043902607,0.0441292626807238,0.0,0.1096335725814759,-0.5739875396524606,-18210908129.59,-0.0705621043638162,inf,1496964962.449997,0.0822015547932863,0.4619037325575577,0.0378515165555835,False,False,True,False,AMZN,Other,Normal,Normal_Regime,Normal_Production
2016-09-30,32714000000,575000000.0,0.0175765727211591,41.865501403808594,474074000.0,19847345712.51,3434970000.0,0,0.0175765727211591,,574999999.9999988,0.0,574999999.9999988,32139000000.0,-16301624287.490002,-0.382452916627462,0.0178910358131864,0.0,0.1068785587603845,-0.507222511201033,-16713943167.140003,-0.0344024144542062,inf,412318879.6500015,0.0246691564956754,0.5823852980547009,0.1037123527593666,False,False,True,False,AMZN,Other,Normal,Normal_Regime,Normal_Production
2016-12-31,43741000000,1255000000.0,0.0286916165611211,37.493499755859375,475166000.0,17815636304.99,4592805000.0,0,0.0286916165611211,,1254999999.999998,0.0,1254999999.999998,42486000000.0,-30518168695.01,-0.580670425434496,0.0295391423057006,0.0,0.1081016099420985,-0.7183111776822954,-16301624287.490002,-0.0769861933919735,inf,-14216544407.519997,-0.8720937347592956,0.0811166595230144,0.3219453001026791,False,False,True,False,AMZN,Other,Normal,Normal_Regime,Normal_Production
2017-03-31,35714000000,1005000000.0,0.0281402251218009,44.32699966430664,477171000.0,21151558756.82,3749970000.0,0,0.0281402251218009,,1004999999.9999974,0.0,1004999999.9999974,34709000000.0,-18312411243.18,-0.3906030494448126,0.0289550260739288,0.0,0.1080402777377625,-0.5275983532565041,-30518168695.01,-0.032931202722014,inf,12205757451.829998,0.3999505204198492,0.0760743661871395,-0.183048533634609,False,False,True,False,AMZN,Other,Normal,Normal_Regime,Normal_Production
2017-06-30,37955000000,628000000.0,0.0165459096298247,48.400001525878906,477975008.0,23133991116.53,3985275000.0,0,0.0165459096298247,,627999999.9999965,0.0,627999999.9999965,37327000000.0,-18806283883.47,-0.3802343848546629,0.0168242826908135,0.0,0.1067665496825354,-0.5038252172280119,-18312411243.18,-0.0342936815725935,inf,-493872640.2900009,-0.0269692851329958,0.5597783361912295,0.0754271226483045,False,False,True,False,AMZN,Other,Normal,Normal_Regime,Normal_Production
2017-09-30,43744000000,347000000.0,0.0079325164594001,48.067501068115234,480380000.0,23090666163.1,4593120000.0,0,0.0079325164594001,,346999999.999998,0.0,346999999.999998,43397000000.0,-25246453836.9,-0.4679202211420145,0.0079959444201211,0.0,0.1058395741641127,-0.5817557397262484,-18806283883.47,-0.0184512794845661,inf,-6440169953.43,-0.3424477686998366,0.0511258746106153,0.1626168725051571,False,False,True,False,AMZN,Other,Normal,Normal_Regime,Normal_Production
2017-12-31,60453000000,2127000000.0,0.0351843580963723,58.4734992980957,,,6347565000.0,0,0.0351843580963723,,2126999999.9999945,0.0,2126999999.9999945,58326000000.0,,,0.0364674416212322,0.0,0.1088290813702294,,-25246453836.9,-0.0842494559331413,inf,,,0.0,0.3440099546051569,False,False,True,False,AMZN,N/A,Normal,Normal_Regime,Normal_Production
2018-03-31,51042000000,1927000000.0,0.0377532228360957,72.36699676513672,,,5359410000.0,0,0.0377532228360957,,1926999999.999997,0.0,1926999999.999997,49115000000.0,,,0.0392344497607654,0.0,0.1091196172248803,,,0.0,inf,,,0.0,-0.1579227102835785,False,False,False,False,AMZN,N/A,Normal,Normal_Regime,Normal_Production
2018-06-30,52886000000,2983000000.0,0.0564043414136066,84.98999786376953,,,5553030000.0,0,0.0564043414136066,,2982999999.9999986,0.0,2982999999.9999986,49903000000.0,,,0.0597759653728232,0.0,0.1112764763641464,,,0.0,inf,,,0.0,0.0160439784179986,False,False,False,False,AMZN,N/A,Normal,Normal_Regime,Normal_Production
