period_end,Revenue,OperatingIncome,Operating_Margin,price_at_period_end,shares_outstanding,market_cap,KBrand,Opex_Ratio,Selected_Margin,Benchmark_Margin,s_baseline_value,S_Surplus,s_total,V_Prod_base,K_Pi_prime,E_star,E_0,E_1,E_2,E_3,K_Pi_prime_lag,R_t,T_t,dK_Pi_prime,dK_Pi_prime_pct,PDI_t,PGR_t,Gate_C1,Gate_C2,Gate_C3,Speculative_Regime
2011-03-31,13185000000,322000000.0,0.0244216913158892,9.006500244140625,,,1384425000.0,0,0.0244216913158892,,321999999.9999991,0.0,321999999.9999991,12863000000.0,,,0.025033040503770435,0.0,0.1076284692528959,,,,inf,,,,,False,False,False,False
2011-06-30,12834000000,201000000.0,0.0156615240766713,10.224499702453612,,,1347570000.0,0,0.0156615240766713,,200999999.99999946,0.0,200999999.99999946,12633000000.0,,,0.01591071004511988,0.0,0.1066706245547376,,,,inf,,,,-0.017880743216978967,False,False,False,False
2011-09-30,13806000000,79000000.0,0.0057221497899464,10.81149959564209,,,1449630000.0,0,0.0057221497899464,,79000000.0,0.0,79000000.0,13727000000.0,,,0.00575508122677934,0.0,0.10560428352881183,,,,inf,,,,0.08659859099184675,False,False,False,False
2011-12-31,21268000000,,,8.654999732971191,,,2233140000.0,0,,,,0.0,,,,,,,,,,,inf,,,,,False,False,False,False
2012-03-31,13185000000,192000000.0,0.0145620022753128,10.125499725341797,,,1384425000.0,0,0.0145620022753128,,191999999.99999925,0.0,191999999.99999925,12993000000.0,,,0.014777187716462654,0.0,0.10655160471022858,,,,inf,,,,,False,False,False,False
2012-06-30,12834000000,107000000.0,0.0083372292348449,11.417499542236328,,,1347570000.0,0,0.0083372292348449,,106999999.99999945,0.0,106999999.99999945,12727000000.0,,,0.008407323014064544,0.0,0.10588276891647679,,,,inf,,,,-0.020472562148849405,False,False,False,False
2012-09-30,13806000000,-28000000.0,-0.0020281037230189,12.715999603271484,,,1449630000.0,0,-0.0020281037230189,,0.0,0.0,0.0,13806000000.0,,,0.0,0.0,0.105,,,,inf,,,,0.08478038815117461,False,False,False,False
2012-12-31,21268000000,405000000.0,0.0190426932480722,12.543499946594238,,,2233140000.0,0,0.0190426932480722,,404999999.9999996,0.0,404999999.9999996,20863000000.0,,,0.01941235680391121,0.0,0.10703829746441068,,,,inf,,,,0.5111545704766043,False,False,False,False
2013-03-31,16070000000,181000000.0,0.0112632233976353,13.32450008392334,,,1687350000.0,0,0.0112632233976353,,180999999.99999928,0.0,180999999.99999928,15889000000.0,,,0.011391528730568272,0.0,0.10619611051670967,,,,inf,,,,-0.23841250059914687,False,False,False,False
2013-06-30,15704000000,79000000.0,0.005030565461029,13.884499549865724,,,1648920000.0,0,0.005030565461029,,78999999.99999942,0.0,78999999.99999942,15625000000.0,,,0.0050559999999999624,0.0,0.10553088,,,,inf,,,,-0.016615268424696295,False,False,False,False
2013-09-30,17092000000,-25000000.0,-0.0014626725953662,15.631999969482422,,,1794660000.0,0,-0.0014626725953662,,0.0,0.0,0.0,17092000000.0,,,0.0,0.0,0.105,,,,inf,,,,0.09388799999999997,False,False,False,False
2013-12-31,25587000000,510000000.0,0.0199319967170828,19.93950080871582,,,2686635000.0,0,0.0199319967170828,,509999999.9999976,0.0,509999999.9999976,25077000000.000004,,,0.02033736092834061,0.0,0.10713542289747575,,,,inf,,,,0.46717762695998144,False,False,False,False
2014-03-31,19741000000,146000000.0,0.0073957752900055,16.818500518798828,,,2072805000.0,0,0.0073957752900055,,145999999.99999857,0.0,145999999.99999857,19595000000.000004,,,0.0074508803266138575,0.0,0.10578234243429445,,,,inf,,,,-0.21860669139051714,False,False,False,False
2014-06-30,19340000000,-15000000.0,-0.0007755946225439,16.23900032043457,,,2030700000.0,0,-0.0007755946225439,,0.0,0.0,0.0,19340000000.0,,,0.0,0.0,0.105,,,,inf,,,,-0.013013523858127263,False,False,False,False
2014-09-30,20579000000,-544000000.0,-0.0264347150007288,16.121999740600586,,,2160795000.0,0,-0.0264347150007288,,0.0,0.0,0.0,20579000000.0,,,0.0,0.0,0.105,,,,inf,,,,0.06406411582213023,False,False,False,False
2014-12-31,29328000000,591000000.0,0.0201513911620294,15.517499923706056,,,3079440000.0,0,0.0201513911620294,,590999999.9999983,0.0,590999999.9999983,28737000000.000004,,,0.020565821066917154,0.0,0.1071594112120263,,,,inf,,,,0.39642353855872514,False,False,False,False
2015-03-31,22717000000,255000000.0,0.0112250737333274,18.604999542236328,,,2385285000.0,0,0.0112250737333274,,254999999.99999854,0.0,254999999.99999854,22462000000.000004,,,0.011352506455346741,0.0,0.10619201317781139,,,,inf,,,,-0.2183596060827504,False,False,False,False
2015-06-30,23185000000,464000000.0,0.0200129394004744,21.70450019836425,,,2434425000.0,0,0.0200129394004744,,463999999.999999,0.0,463999999.999999,22721000000.0,,,0.02042163637163853,0.0,0.10714427181902204,,,,inf,,,,0.011530584987979431,False,False,False,False
2015-09-30,25358000000,406000000.0,0.0160107263979809,25.59449958801269,,,2662590000.0,0,0.0160107263979809,,405999999.9999997,0.0,405999999.9999997,24952000000.0,,,0.016271240782302007,0.0,0.10670848028214171,,,,inf,,,,0.09819110074380522,False,False,False,False
2015-12-31,35747000000,1108000000.0,0.0309956080230508,33.79449844360352,468762000.0,15841576679.42,3753435000.0,0,0.0309956080230508,,1107999999.999997,0.0,1107999999.999997,34639000000.0,-23658858320.58,-0.5426664545910679,0.03198706660122974,0.0,0.10835864199312913,-0.6830121631854269,,,inf,,,,0.38822539275408774,False,False,False,False
2016-03-31,29128000000,1071000000.0,0.0367687448503158,29.68199920654297,470842000.0,13975531870.41,3058440000.0,0,0.0367687448503158,,1070999999.9999987,0.0,1070999999.9999987,28057000000.0,-18210908129.59,-0.5018878757383184,0.0381722921196136,0.0,0.10900809067255943,-0.6490682585304915,-23658858320.58,-0.04526845655389777,inf,5447950190.990002,0.23027105184746058,0.16429025665516725,-0.19001703282427318,False,False,True,False
2016-06-30,30404000000,1285000000.0,0.0422641757663465,35.78099822998047,471828000.0,16882476832.86,3192420000.0,0,0.0422641757663465,,1284999999.999999,0.0,1284999999.999999,29119000000.000004,-16713943167.140003,-0.4202247043902607,0.04412926268072389,0.0,0.10963357258147599,-0.5739875396524606,-18210908129.59,-0.07056210436381623,inf,1496964962.449997,0.08220155479328639,0.46190373255755773,0.0378515165555835,False,False,True,False
2016-09-30,32714000000,575000000.0,0.0175765727211591,41.865501403808594,474074000.0,19847345712.51,3434970000.0,0,0.0175765727211591,,574999999.9999988,0.0,574999999.9999988,32139000000.0,-16301624287.490002,-0.382452916627462,0.017891035813186434,0.0,0.10687855876038457,-0.507222511201033,-16713943167.140003,-0.034402414454206234,inf,412318879.6500015,0.024669156495675415,0.5823852980547009,0.10371235275936663,False,False,True,False
2016-12-31,43741000000,1255000000.0,0.0286916165611211,37.493499755859375,475166000.0,17815636304.99,4592805000.0,0,0.0286916165611211,,1254999999.999998,0.0,1254999999.999998,42486000000.0,-30518168695.01,-0.580670425434496,0.029539142305700657,0.0,0.10810160994209857,-0.7183111776822954,-16301624287.490002,-0.07698619339197353,inf,-14216544407.519997,-0.8720937347592956,0.08111665952301447,0.3219453001026791,False,False,True,False
2017-03-31,35714000000,1005000000.0,0.0281402251218009,44.32699966430664,477171000.0,21151558756.82,3749970000.0,0,0.0281402251218009,,1004999999.9999974,0.0,1004999999.9999974,34709000000.0,-18312411243.18,-0.3906030494448126,0.028955026073928875,0.0,0.10804027773776254,-0.5275983532565041,-30518168695.01,-0.03293120272201405,inf,12205757451.829998,0.3999505204198492,0.07607436618713953,-0.18304853363460905,False,False,True,False
2017-06-30,37955000000,628000000.0,0.0165459096298247,48.400001525878906,477975008.0,23133991116.53,3985275000.0,0,0.0165459096298247,,627999999.9999965,0.0,627999999.9999965,37327000000.0,-18806283883.47,-0.3802343848546629,0.016824282690813527,0.0,0.10676654968253543,-0.5038252172280119,-18312411243.18,-0.03429368157259353,inf,-493872640.2900009,-0.026969285132995877,0.5597783361912295,0.07542712264830453,False,False,True,False
2017-09-30,43744000000,347000000.0,0.0079325164594001,48.067501068115234,480380000.0,23090666163.1,4593120000.0,0,0.0079325164594001,,346999999.999998,0.0,346999999.999998,43397000000.0,-25246453836.9,-0.4679202211420145,0.00799594442012116,0.0,0.10583957416411273,-0.5817557397262484,-18806283883.47,-0.018451279484566197,inf,-6440169953.43,-0.3424477686998366,0.05112587461061533,0.1626168725051571,False,False,True,False
2017-12-31,60453000000,2127000000.0,0.0351843580963723,58.4734992980957,,,6347565000.0,0,0.0351843580963723,,2126999999.9999945,0.0,2126999999.9999945,58326000000.0,,,0.03646744162123229,0.0,0.1088290813702294,,-25246453836.9,-0.08424945593314137,inf,,,,0.34400995460515693,False,False,True,False
2018-03-31,51042000000,1927000000.0,0.0377532228360957,72.36699676513672,,,5359410000.0,0,0.0377532228360957,,1926999999.999997,0.0,1926999999.999997,49115000000.0,,,0.03923444976076549,0.0,0.10911961722488038,,,,inf,,,,-0.15792271028357852,False,False,False,False
2018-06-30,52886000000,2983000000.0,0.0564043414136066,84.98999786376953,,,5553030000.0,0,0.0564043414136066,,2982999999.9999986,0.0,2982999999.9999986,49903000000.0,,,0.05977596537282325,0.0,0.11127647636414645,,,,inf,,,,0.01604397841799865,False,False,False,False
