period_end,Revenue,OperatingIncome,CostOfRevenue,Operating_Margin,price_at_period_end,shares_outstanding,market_cap,KBrand,Opex_Ratio,Selected_Margin,Benchmark_Margin,s_baseline_value,S_Surplus,s_total,V_Prod_base,K_Pi_prime,E_star,E_0,E_1,E_2,E_3,K_Pi_prime_lag,R_t,T_t,dK_Pi_prime,dK_Pi_prime_pct,PDI_t,PGR_t,Gate_C1,Gate_C2,Gate_C3,Speculative_Regime,Ticker,Raw_Configuration,Configuration,Regime,Phase
2012-06-30,889163000,16154000.0,643428000.0,0.0181676475516862,0.9784290194511414,,,146711895.0,0,0.0181676475516862,,16153999.999999955,0.0,16153999.999999955,873009000.0,,,0.0185038184027884,0.0,0.1680531300364601,,,0.0,inf,,,0.0,0.0036997393626745,False,False,False,False,NFLX,N/A,Normal,Normal_Regime,Normal_Production
2012-09-30,905089000,16135000.0,662638000.0,0.017826976131629,0.7777140140533447,,,149339685.0,0,0.017826976131629,,16134999.99999996,0.0,16134999.99999996,888954000.0,,,0.018150545472544,0.0,0.1679948400029697,,,0.0,inf,,,0.0,0.0182644165180427,False,False,False,False,NFLX,N/A,Normal,Normal_Regime,Normal_Production
2012-12-31,945239000,,,,1.3227139711380005,,,155964435.0,0,,,,0.0,,,,,,,,,,0.0,inf,,,0.0,,False,False,False,False,NFLX,N/A,Normal,Normal_Regime,Normal_Production
2013-03-31,1023961000,31822000.0,736952000.0,0.0310773554852186,2.7039999961853027,,,168953565.0,0,0.0310773554852186,,31821999.99999992,0.0,31821999.99999992,992139000.0,,,0.032074134773454,0.0,0.1702922322376199,,,0.0,inf,,,0.0,,False,False,False,False,NFLX,N/A,Normal,Normal_Regime,Normal_Production
2013-06-30,1069372000,57117000.0,760674000.0,0.0534117220200267,3.015571117401123,,,176446380.0,0,0.0534117220200267,,57116999.99999999,0.0,57116999.99999999,1012255000.0,,,0.0564255054309437,0.0,0.1743102083961057,,,0.0,inf,,,0.0,0.0202753847999119,False,False,False,False,NFLX,N/A,Normal,Normal_Regime,Normal_Production
2013-09-30,1105999000,57120000.0,798900000.0,0.0516456163161087,4.417285919189453,,,182489835.0,0,0.0516456163161087,,57119999.9999999,0.0,57119999.9999999,1048879000.0,,,0.054458140548147,0.0,0.1739855931904442,,,0.0,inf,,,0.0,0.0361806066653165,False,False,False,False,NFLX,N/A,Normal,Normal_Regime,Normal_Production
2013-12-31,1175230000,,,,5.259571075439453,,,193912950.0,0,,,,0.0,,,,,,,,,,0.0,inf,,,0.0,,False,False,False,False,NFLX,N/A,Normal,Normal_Regime,Normal_Production
2014-03-31,1270089000,97595000.0,869186000.0,0.0768410717674115,5.02899980545044,,,209564685.0,0,0.0768410717674115,,97594999.99999993,0.0,97594999.99999993,1172494000.0,,,0.083237099720766,0.0,0.1787341214539264,,,0.0,inf,,,0.0,,False,False,False,False,NFLX,N/A,Normal,Normal_Regime,Normal_Production
2014-06-30,1340407000,129600000.0,914848000.0,0.0966870510225625,6.294285774230957,,,221167155.0,0,0.0966870510225625,,129599999.99999994,0.0,129599999.99999994,1210807000.0,,,0.1070360511625716,0.0,0.1826609484418243,,,0.0,inf,,,0.0,0.0326764998370994,False,False,False,False,NFLX,N/A,Normal,Normal_Regime,Normal_Production
2014-09-30,1409432000,110407000.0,954394000.0,0.0783343928618053,6.445428848266602,,,232556280.0,0,0.0783343928618053,,110406999.99999996,0.0,110406999.99999996,1299025000.0,,,0.084992205692731,0.0,0.1790237139393006,,,0.0,inf,,,0.0,0.0728588453816339,False,False,False,False,NFLX,N/A,Normal,Normal_Regime,Normal_Production
2014-12-31,1484728000,,,,4.880143165588379,,,244980120.0,0,,,,0.0,,,,,,,,,,0.0,inf,,,0.0,,False,False,False,False,NFLX,N/A,Normal,Normal_Regime,Normal_Production
2015-03-31,1573129000,97456000.0,1046401000.0,0.0619504185607156,5.952713966369629,,,259566285.0,0,0.0619504185607156,,97455999.99999996,0.0,97455999.99999996,1475673000.0,,,0.0660417314676083,0.0,0.1758968856921553,,,0.0,inf,,,0.0,,False,False,False,False,NFLX,N/A,Normal,Normal_Regime,Normal_Production
2015-06-30,1644694000,74835000.0,1121752000.0,0.0455008652065369,9.384857177734377,,,271374510.0,0,0.0455008652065369,,74835000.0,0.0,74835000.0,1569859000.0,,,0.0476698862764108,0.0,0.1728655312356077,,,0.0,inf,,,0.0,0.0638257933837644,False,False,False,False,NFLX,N/A,Normal,Normal_Regime,Normal_Production
2015-09-30,1738355000,73641000.0,1173958000.0,0.0423624633633521,10.326000213623049,,,286828575.0,0,0.0423624633633521,,73640999.99999994,0.0,73640999.99999994,1664714000.0,,,0.0442364273983398,0.0,0.172299010520726,,,0.0,inf,,,0.0,0.0604226239426597,False,False,False,False,NFLX,N/A,Normal,Normal_Regime,Normal_Production
2015-12-31,1823333000,,,,11.437999725341797,427388000.0,4888463826.61,300849945.0,0,,,,0.0,,,,,,,,,,0.0,inf,,,0.0,,False,False,False,False,NFLX,N/A,Normal,Normal_Regime,Normal_Production
2016-03-31,1957736000,49453000.0,1418581000.0,0.0252603006738395,10.222999572753906,428080000.0,4376261657.1,323026440.0,0,0.0252603006738395,,49452999.99999985,0.0,49452999.99999985,1908283000.0,2095499217.1000004,1.293298036559567,0.0259149193280031,0.0,0.1692759616891205,1.098107155542443,,0.0,inf,,,0.0,,False,True,False,False,NFLX,N/A,Normal,Normal_Regime,Normal_Production
2016-06-30,2105204000,70370000.0,1525397000.0,0.033426689289969,9.14799976348877,428300000.0,3918088298.7,347358660.0,0,0.033426689289969,,70369999.99999991,0.0,70369999.99999991,2034834000.0,1465525638.6999998,0.9255075837635894,0.0345826735743554,0.0,0.1707061411397686,0.7202187690494654,2095499217.1000004,0.033581496679052,29.778303497228976,-629973578.4000006,-0.3006317412381726,0.1004792535697502,0.0663166836365465,False,True,True,False,NFLX,C4,Normal,Normal_Regime,Normal_Production
2016-09-30,2290188000,106036000.0,1593768000.0,0.046300129072373,9.854999542236328,428730000.0,4225133953.74,377881020.0,0,0.046300129072373,,106035999.99999978,0.0,106035999.99999978,2184152000.0,1557064933.7399998,0.9344505115669604,0.04854790325948,0.0,0.1730104040378142,0.7128922042696662,1465525638.6999998,0.072353561889275,13.821019641442556,91539295.03999996,0.0624617493019093,0.5366865324864248,0.073380924439045,False,True,True,False,NFLX,C3,Normal,Normal_Regime,Normal_Production
2016-12-31,2477541000,153934000.0,1719716000.0,0.0621317669414956,12.380000114440918,429150000.0,5312877049.11,408794265.0,0,0.0621317669414956,,153933999.99999994,0.0,153933999.99999994,2323607000.0,2426541784.11,1.2864783283532886,0.0662478637738653,0.0,0.1759308975226877,1.0442995670567354,1557064933.7399998,0.0988616445367229,10.115146320760848,869476850.3699999,0.5584075728181456,0.1504127105398064,0.063848578304074,False,True,True,False,NFLX,C3,Normal,Normal_Regime,Normal_Production
2017-03-31,2636635000,256942000.0,1740731000.0,0.0974507279164541,14.781000137329102,430410000.0,6361890269.11,435044775.0,0,0.0974507279164541,,256941999.99999997,0.0,256941999.99999997,2379693000.0,3290210494.11,1.6734079854460218,0.1079727511069705,0.0,0.1828155039326501,1.382619730406401,2426541784.11,0.1058881415859238,9.443928139852574,863668710.0,0.3559257523013452,0.2292874748627022,0.0241374724727545,True,True,True,True,NFLX,C3,C3,Speculative_Regime,Accumulation_Phase
2017-06-30,2785464000,127807000.0,1991696000.0,0.0458835583586792,14.940999984741213,431000000.0,6439570993.42,459601560.0,0,0.0458835583586792,,127807000.0,0.0,127807000.0,2657657000.0,3194505433.42,1.4230256174592884,0.0480901034256866,0.0,0.1729348670652382,1.2020006469683635,3290210494.11,0.0388446271838214,25.743585985978857,-95705060.68999958,-0.02908782306218,0.5718125438307426,0.1168066637167062,False,True,True,False,NFLX,C4,Normal,Normal_Regime,Normal_Production
2017-09-30,2984859000,208627000.0,2086239000.0,0.0698950938721058,18.13500022888184,434656992.0,7882504649.41,492501735.0,0,0.0698950938721058,,208626999.99999985,0.0,208626999.99999985,2776232000.0,4405143914.41,1.839281677255359,0.0751475381020029,0.0,0.1773993437868305,1.5867347953665256,3194505433.42,0.0653080748642353,15.312042225694675,1210638480.9899998,0.3789752455339869,0.1469964589390798,0.0446163669728636,True,True,True,True,NFLX,C3,C3,Speculative_Regime,Accumulation_Phase
2017-12-31,3285755000,245303000.0,2214334000.0,0.0746565096910755,19.19599914550781,,,542149575.0,0,0.0746565096910755,,245302999.99999976,0.0,245302999.99999976,3040452000.0,,,0.0806797805063193,0.0,0.1783121637835427,,4405143914.41,0.0556855813944172,17.957969997961722,,,0.0,0.0951721614043783,False,False,True,False,NFLX,N/A,Normal,Normal_Regime,Normal_Production
2018-03-31,3700856000,446578000.0,2300579000.0,0.1206688398575897,29.53499984741211,,,610641240.0,0,0.1206688398575897,,446578000.0,0.0,446578000.0,3254278000.0,,,0.1372279811374443,0.0,0.1876426168876783,,,0.0,inf,,,0.0,0.0703270434790617,False,False,False,False,NFLX,N/A,Normal,Normal_Regime,Normal_Production
2018-06-30,3907270000,462213000.0,2402431000.0,0.1182956386428375,39.14300155639648,,,644699550.0,0,0.1182956386428375,,462212999.9999997,0.0,462212999.9999997,3445057000.0,,,0.1341670108796457,0.0,0.1871375567951415,,,0.0,inf,,,0.0,0.0586240634635393,False,False,False,False,NFLX,N/A,Normal,Normal_Regime,Normal_Production
2018-09-30,3999374000,480668000.0,2531128000.0,0.1201858090791208,37.41299819946289,,,659896710.0,0,0.1201858090791208,,480667999.9999997,0.0,480667999.9999997,3518706000.0000005,,,0.1366036264467675,0.0,0.1875395983637166,,,0.0,inf,,,0.0,0.0213781658765008,False,False,False,False,NFLX,N/A,Normal,Normal_Regime,Normal_Production
2018-12-31,4186841000,,,,26.766000747680664,436084992.0,11672251221.92,690828765.0,0,,,,0.0,,,,,,,,,,0.0,inf,,,0.0,,False,False,False,False,NFLX,N/A,Normal,Normal_Regime,Normal_Production
2019-03-31,4520992000,459084000.0,2870614000.0,0.1015449706613061,35.65599822998047,436599008.0,15567373456.46,745963680.0,0,0.1015449706613061,,459083999.9999996,0.0,459083999.9999996,4061908000.000001,10300417776.46,2.83252733849708,0.1130217621866373,0.0,0.1836485907607951,2.535856985549648,,0.0,inf,,,0.0,,True,True,False,False,NFLX,N/A,Normal,Normal_Regime,Normal_Production
2019-06-30,4923116000,706419000.0,3005657000.0,0.1434902204213754,36.73199844360352,437220000.0,16059964359.51,812314140.0,0,0.1434902204213754,,706419000.0,0.0,706419000.0,4216697000.0,10324534219.51,2.808659801619609,0.1675289924791845,0.0,0.1926422837590654,2.448488525381359,10300417776.46,0.0685815872065316,14.581173179741766,24116443.050001144,0.0023413072725181,0.9669879904124644,0.0381074608287532,True,True,True,True,NFLX,C3,C3,Speculative_Regime,Accumulation_Phase
2019-09-30,5244905000,980239000.0,3097919000.0,0.1868935662323722,26.761999130249023,437835008.0,11717340103.29,865409325.0,0,0.1868935662323722,,980239000.0,0.0,980239000.0,4264666000.0,5607025778.290001,1.747539925351716,0.2298512943334835,0.0,0.2029254635650247,1.3147631674532076,10324534219.51,0.0949426849830831,10.532670317657225,-4717508441.219999,-0.4569221565758819,0.1720397420406039,0.0113759655958205,False,True,True,False,NFLX,C4,Normal,Normal_Regime,Normal_Production
2019-12-31,5467434000,,,,32.35699844360352,438251008.0,14180487183.76,902126610.0,0,,,,0.0,,,,,,,,,5607025778.290001,0.0,inf,,,0.0,,False,False,False,False,NFLX,N/A,Normal,Normal_Regime,Normal_Production
2020-03-31,5767691000,958256000.0,3599701000.0,0.1661420488718969,37.54999923706055,438807008.0,16477202815.62,951669015.0,0,0.1661420488718969,,958256000.0,0.0,958256000.0,4809435000.0,9757842800.62,2.426016323252108,0.1992450256630976,0.0,0.1978754292344111,2.028895868354599,,0.0,inf,,,0.0,,True,True,False,False,NFLX,N/A,Normal,Normal_Regime,Normal_Production
2020-06-30,6148286000,1357928000.0,3643707000.0,0.2208628551111643,45.50400161743164,439804000.0,20012841927.35,1014467190.0,0,0.2208628551111643,,1357928000.0,0.0,1357928000.0,4790358000.0,12850088737.349998,3.177734091554326,0.2834710892171316,0.0,0.2117727297208267,2.682490272616368,9757842800.62,0.1391627255886638,7.1858322389846885,3092245936.7299976,0.3168985194692335,0.3051404325552744,-0.003966578194736,True,True,True,True,NFLX,C3,C3,Speculative_Regime,Accumulation_Phase
2020-09-30,6435637000,1314863000.0,3867751000.0,0.2043096899343452,50.00299835205078,441015008.0,22052072718.25,1061880105.0,0,0.2043096899343452,,1314862999.9999995,0.0,1314862999.9999995,5120774000.000001,14554555613.25,3.3063944470601507,0.2567703632302459,0.0,0.2073671099329905,2.842256973896914,12850088737.349998,0.1023232622649698,9.772948769073285,1704466875.9000015,0.1326424206663886,0.4354817307294273,0.0689752206411298,True,True,True,True,NFLX,C3,C3,Speculative_Regime,Accumulation_Phase
2020-12-31,6644442000,,,,54.073001861572266,441795008.0,23889182290.02,1096332930.0,0,,,,0.0,,,,,,,,,14554555613.25,0.0,inf,,,0.0,,False,False,False,False,NFLX,N/A,Normal,Normal_Regime,Normal_Production
2021-03-31,7163282000,1959856000.0,3868511000.0,0.2735974934394597,52.16600036621094,437816000.0,22839109616.33,1181941530.0,0,0.2735974934394597,,1959856000.0,0.0,1959856000.0,5203426000.0,14493886086.330002,3.389244627737572,0.3766472320352014,0.0,0.2271467932858082,2.785450602416562,,0.0,inf,,,0.0,,True,True,False,False,NFLX,N/A,Normal,Normal_Regime,Normal_Production
2021-06-30,7341777000,1847630000.0,4018008000.0,0.2516597820936266,52.82099914550781,443403008.0,23420989906.68,1211393205.0,0,0.2516597820936266,,1847630000.0,0.0,1847630000.0,5494147000.0,14867819701.68,3.262898300078247,0.336290601616593,0.0,0.2204879492667378,2.706119749194916,14493886086.330002,0.1274765089910982,7.844582565952059,373933615.3499985,0.0257994034948761,0.8316799875698869,0.0558710741730543,True,True,True,True,NFLX,C3,C3,Speculative_Regime,Accumulation_Phase
2021-09-30,7483467000,1755253000.0,4206589000.0,0.2345507770662983,61.03400039672852,442596000.0,27013404439.59,1234772055.0,0,0.2345507770662983,,1755253000.0,0.0,1755253000.0,5728214000.0,18295165384.59,3.715851125602151,0.3064223857558394,0.0,0.2155596936497135,3.193869046196598,14867819701.68,0.1180571889637364,8.47047103846568,3427345682.91,0.2305210684336402,0.3386820217795516,0.0426029736736202,True,True,True,True,NFLX,C3,C3,Speculative_Regime,Accumulation_Phase
2022-03-31,7867767000,1971626000.0,4284705000.0,0.250595372232045,37.45899963378906,443963008.0,16630410154.09,1298181555.0,0,0.250595372232045,,1971626000.0,0.0,1971626000.0,5896141000.0,7464461599.09,1.8205584218711863,0.3343926137451597,0.0,0.2201747812679513,1.2659910268580754,18295165384.59,0.1077675964416642,9.279227086977958,-10830703785.5,-0.5919981349074162,0.1540052500626156,0.0293157692781729,False,True,True,False,NFLX,C4,Normal,Normal_Regime,Normal_Production
2022-06-30,7970141000,1578283000.0,4690755000.0,0.1980244766058718,17.48699951171875,444273984.0,7769018941.28,1315073265.0,0,0.1980244766058718,,1578282999.9999998,0.0,1578282999.9999998,6391858000.0,-1516195323.7200005,0.2154554968649178,0.2469208483667815,0.0,0.2057419399805189,-0.2372072914823828,7464461599.09,0.2114396301794103,4.729482354615745,-8980656922.810001,-1.2031218599751177,0.1494736224978897,0.084074821141489,False,False,True,False,NFLX,C4,Normal,Normal_Regime,Normal_Production
2022-09-30,7925589000,1533018000.0,4788665000.0,0.1934263813074334,23.54400062561035,444705984.0,10470157965.51,1307722185.0,0,0.1934263813074334,,1533017999.9999998,0.0,1533017999.9999998,6392571000.0,1236846780.5100002,0.6378633832162365,0.2398124322749015,0.0,0.2045690513253587,0.1934818996159761,-1516195323.7200005,-1.011095322625534,inf,2753042104.2300005,1.815756889076392,0.3576753388238846,0.000111548160175,False,False,True,False,NFLX,Other,Normal,Normal_Regime,Normal_Production
2023-03-31,8161503000,1714317000.0,4803625000.0,0.2100491784417649,34.54800033569336,457060992.0,15790543305.05,1346647995.0,0,0.2100491784417649,,1714316999.9999995,0.0,1714316999.9999995,6447186000.000001,6282392310.049999,1.4492147899952006,0.2659015886931134,0.0,0.2088737621343637,0.9744394391677236,1236846780.5100002,1.3860382927084305,0.7214807882731143,5045545529.539999,4.0793618167155055,0.2536023465726686,0.0085435108972589,False,True,False,False,NFLX,C3,Normal,Normal_Regime,Normal_Production
2023-06-30,8187301000,1827183000.0,4673470000.0,0.2231728136048741,44.04899978637695,444540992.0,19581586061.64,1350904665.0,0,0.2231728136048741,,1827182999.9999995,0.0,1827182999.9999995,6360118000.000001,10043380396.64,2.078808610412574,0.2872875943496644,0.0,0.2124024530676946,1.5791185629952145,6282392310.049999,0.2908419133706499,3.4382939804332686,3760988086.59,0.5986554008372756,0.3269733463216099,-0.01350480659314,True,True,True,True,NFLX,C3,C3,Speculative_Regime,Accumulation_Phase
2023-09-30,8541668000,1916394000.0,4930788000.0,0.2243582869294381,37.7599983215332,454504000.0,17162070277.13,1409375220.0,0,0.2243582869294381,,1916394000.0,0.0,1916394000.0,6625274000.000001,7211027057.129999,1.5903940391189852,0.2892550557154315,0.0,0.2127270841930461,1.0884118992105078,10043380396.64,0.1908116514874939,5.240770111281918,-2832353339.51,-0.2820119549049004,0.403557793874488,0.041690421467023,False,True,True,False,NFLX,C4,Normal,Normal_Regime,Normal_Production
2024-03-31,9370440000,2632534000.0,4977073000.0,0.2809402760169213,60.733001708984375,432760000.0,26282813819.58,1546122600.0,0,0.2809402760169213,,2632534000.0,0.0,2632534000.0,6737906000.0,15366251219.580002,2.900739164301194,0.3907050647486029,0.0,0.2294663356835194,2.280567763869072,7211027057.129999,0.3650706035552934,2.739196172634427,8155224162.450003,1.1309379507023782,0.2440297567258521,0.0170003534948137,True,True,True,True,NFLX,C3,C3,Speculative_Regime,Accumulation_Phase
2024-06-30,9559310000,2602837000.0,5174143000.0,0.2722829367391579,67.48799896240234,435115008.0,29365041208.43,1577286150.0,0,0.2722829367391579,,2602836999.9999995,0.0,2602836999.9999995,6956473000.0,18228445058.43,3.2212542488743936,0.3741604402115842,0.0,0.2267364726349114,2.620357336027898,15366251219.580002,0.1693865968222236,5.903654827244274,2862193838.8499985,0.1862649385298953,0.4762712373911713,0.0324384163269715,True,True,True,True,NFLX,C3,C3,Speculative_Regime,Accumulation_Phase
2024-09-30,9824703000,2909477000.0,5119884000.0,0.2961389265405784,70.927001953125,429164992.0,30439386225.8,1621075995.0,0,0.2961389265405784,,2909477000.0,0.0,2909477000.0,6915226000.0,18993607230.8,3.401791962518651,0.4207349116283401,0.0,0.2344212604186761,2.7466357904716343,18228445058.43,0.1596119137246142,6.26519647979001,765162172.3699989,0.0419762722446881,0.791772161434697,-0.0059292977921426,True,True,True,True,NFLX,C3,C3,Speculative_Regime,Accumulation_Phase
2025-03-31,10542801000,3346999000.0,5263147000.0,0.3174677203904351,93.25299835205078,427756992.0,39889622070.05,1739562165.0,0,0.3174677203904351,,3346998999.9999995,0.0,3346998999.9999995,7195802000.000001,27607258905.050003,4.543457431159167,0.465132170118077,0.0,0.2417468080694827,3.836578452971608,18993607230.8,0.1762171323924458,5.67481712148704,8613651674.250004,0.4535026743251867,0.2798341905600277,0.0405736558718401,True,True,True,True,NFLX,C3,C3,Speculative_Regime,Accumulation_Phase
2025-06-30,11079166000,3774694000.0,5325311000.0,0.3407019986883489,133.91299438476562,425571008.0,56989488004.62,1828062390.0,0,0.3407019986883489,,3774694000.0,0.0,3774694000.0,7304472000.000001,44082259614.62,6.801999652352695,0.5167647983317616,0.0,0.2502661917247406,6.034968662296193,27607258905.050003,0.1367283152949864,7.313774018516469,16475000709.57,0.596763364527883,0.1864074522672225,0.0151018607793822,True,True,True,True,NFLX,C3,C3,Speculative_Regime,Accumulation_Phase
2025-09-30,11510307000,3248247000.0,6164250000.0,0.2822033330648782,119.89199829101562,426405686.0,51122629777.19,1899200655.0,0,0.2822033330648782,,3248246999.999999,0.0,3248246999.999999,8262060000.000001,37713122122.19,5.187637196678552,0.3931521920683218,0.0,0.229870111691273,4.564614892918957,44082259614.62,0.0736860367049494,13.57109222747532,-6369137492.43,-0.1444830085415507,0.3377474408511739,0.1310961285086724,True,True,True,True,NFLX,C4,C4,Speculative_Regime,Partial_Absorption
