period_end,Revenue,OperatingIncome,Operating_Margin,price_at_period_end,shares_outstanding,market_cap,KBrand,Opex_Ratio,Selected_Margin,Benchmark_Margin,s_baseline_value,S_Surplus,s_total,V_Prod_base,K_Pi_prime,E_star,E_0,E_1,E_2,E_3,K_Pi_prime_lag,R_t,T_t,dK_Pi_prime,dK_Pi_prime_pct,PDI_t,PGR_t,Gate_C1,Gate_C2,Gate_C3,Speculative_Regime,Ticker,Raw_Configuration,Configuration,Regime,Phase
2012-10-31,16601000000,1008000000.0,0.0607192337810975,42.89237976074219,,,1743105000.0,0,0.0607192337810975,,1007999999.9999996,0.0,1007999999.9999996,15593000000.000002,,,0.0646443917142307,0.0,0.1117876611299942,,,0.0,inf,,,0.0,0.0261252961305606,False,False,False,False,TGT,N/A,Normal,Normal_Regime,Normal_Production
2013-02-28,22370000000,,,42.85076141357422,,,2348850000.0,0,,,,0.0,,,,,,,,,,0.0,inf,,,0.0,,False,False,False,False,TGT,N/A,Normal,Normal_Regime,Normal_Production
2013-05-31,16706000000,1034000000.0,0.0618939303244343,47.5473518371582,,,1754130000.0,0,0.0618939303244343,,1033999999.9999994,0.0,1033999999.9999994,15672000000.0,,,0.0659775395610004,0.0,0.111927641653905,,,0.0,inf,,,0.0,,False,False,False,False,TGT,N/A,Normal,Normal_Regime,Normal_Production
2013-08-31,17117000000,1161000000.0,0.0678273061868318,43.58583831787109,,,1797285000.0,0,0.0678273061868318,,1161000000.0,0.0,1161000000.0,15956000000.000002,,,0.0727625971421408,0.0,0.1126400726999247,,,0.0,inf,,,0.0,0.0181214905564064,False,False,False,False,TGT,N/A,Normal,Normal_Regime,Normal_Production
2013-11-30,17258000000,739000000.0,0.0428207208251245,44.297454833984375,,,1812090000.0,0,0.0428207208251245,,738999999.9999987,0.0,738999999.9999987,16519000000.0,,,0.044736364186694,0.0,0.1096973182396028,,,0.0,inf,,,0.0,0.0352845324642765,False,False,False,False,TGT,N/A,Normal,Normal_Regime,Normal_Production
2014-02-28,21516000000,,,43.66452026367188,,,2259180000.0,0,,,,0.0,,,,,,,,,,0.0,inf,,,0.0,,False,False,False,False,TGT,N/A,Normal,Normal_Regime,Normal_Production
2014-05-31,17050000000,1053000000.0,0.0617595307917888,39.9217529296875,,,1790250000.0,0,0.0617595307917888,,1052999999.999999,0.0,1052999999.999999,15997000000.000002,,,0.0658248421579045,0.0,0.1119116084265799,,,0.0,inf,,,0.0,,False,False,False,False,TGT,N/A,Normal,Normal_Regime,Normal_Production
2014-08-31,17406000000,1149000000.0,0.0660117200965184,42.63071823120117,,,1827630000.0,0,0.0660117200965184,,1148999999.9999993,0.0,1148999999.9999993,16257000000.0,,,0.0706772467244878,0.0,0.1124211109060712,,,0.0,inf,,,0.0,0.0162530474463959,False,False,False,False,TGT,N/A,Normal,Normal_Regime,Normal_Production
2014-11-30,17732000000,916000000.0,0.0516580193999548,52.92051315307617,,,1861860000.0,0,0.0516580193999548,,915999999.9999985,0.0,915999999.9999985,16816000000.0,,,0.0544719314938153,0.0,0.1107195528068506,,,0.0,inf,,,0.0,0.0343851879190502,False,False,False,False,TGT,N/A,Normal,Normal_Regime,Normal_Production
2015-01-31,21751000000,,,52.6416244506836,,,2283855000.0,0,,,,0.0,,,,,,,,,,0.0,inf,,,0.0,,False,False,False,False,TGT,N/A,Normal,Normal_Regime,Normal_Production
2015-05-31,17119000000,1261000000.0,0.0736608446755067,57.49211120605469,,,1797495000.0,0,0.0736608446755067,,1260999999.999999,0.0,1260999999.999999,15858000000.0,,,0.0795182242401311,0.0,0.1133494135452137,,,0.0,inf,,,0.0,,False,False,False,False,TGT,N/A,Normal,Normal_Regime,Normal_Production
2015-08-31,17427000000,1350000000.0,0.07746600103288,56.72549057006836,,,1829835000.0,0,0.07746600103288,,1349999999.9999998,0.0,1349999999.9999998,16077000000.0,,,0.0839708900914349,0.0,0.1138169434596006,,,0.0,inf,,,0.0,0.0138100643208474,False,False,False,False,TGT,N/A,Normal,Normal_Regime,Normal_Production
2015-10-31,17613000000,962000000.0,0.0546187475160392,56.3386116027832,,,1849365000.0,0,0.0546187475160392,,961999999.9999985,0.0,961999999.9999985,16651000000.000002,,,0.0577743078493783,0.0,0.1110663023241847,,,0.0,inf,,,0.0,0.0357031784536916,False,False,False,False,TGT,N/A,Normal,Normal_Regime,Normal_Production
2016-01-31,21626000000,,,53.27899932861328,616052000.0,32822634094.39,2270730000.0,0,,,,0.0,,,,,,,,,,0.0,inf,,,0.0,,False,False,False,False,TGT,N/A,Normal,Normal_Regime,Normal_Production
2016-04-30,16196000000,1323000000.0,0.0816868362558656,58.973052978515625,595969000.0,35146111410.55,1700580000.0,0,0.0816868362558656,,1322999999.9999993,0.0,1322999999.9999993,14873000000.0,17249531410.550003,1.36308151755194,0.0889531365561755,0.0,0.1143400793383984,1.1597883016573658,,0.0,inf,,,0.0,,False,True,False,False,TGT,N/A,Normal,Normal_Regime,Normal_Production
2016-07-31,16169000000,1241000000.0,0.0767518090172552,56.30652618408203,589275000.0,33180028217.12,1697745000.0,0,0.0767518090172552,,1240999999.9999993,0.0,1240999999.9999993,14928000000.0,15313283217.12,1.2226707005037514,0.0831323687031082,0.0,0.1137288987138263,1.0258094330868166,17249531410.550003,0.0719439833154534,13.899702989967778,-1936248193.430004,-0.1122493212914626,0.3905895682201257,0.0036979761984805,False,True,True,False,TGT,C4,Normal,Normal_Regime,Normal_Production
2016-10-31,16441000000,1057000000.0,0.0642904932789976,51.78310394287109,574865000.0,29768294048.12,1726305000.0,0,0.0642904932789976,,1056999999.9999996,0.0,1056999999.9999996,15384000000.0,11600989048.12,0.9350165137883516,0.0687077483099323,0.0,0.1122143135725429,0.7540944519058762,15313283217.12,0.0690250408755119,14.487495948079474,-3712294169.0,-0.2424231378970197,0.2216260860716892,0.0305466237942122,False,True,True,False,TGT,C4,Normal,Normal_Regime,Normal_Production
2017-01-31,20690000000,,,48.99302673339844,561695000.0,27519138151.02,2172450000.0,0,,,,0.0,,,,,,,,,11600989048.12,0.0,inf,,,0.0,,False,False,False,False,TGT,N/A,Normal,Normal_Regime,Normal_Production
2017-04-30,16223000000,1178000000.0,0.0726129569130247,42.82674026489258,552675008.0,23669269018.51,1703415000.0,0,0.0726129569130247,,1177999999.9999998,0.0,1177999999.9999998,15045000000.0,5742854018.509998,0.5732315731811232,0.0782984380192755,0.0,0.1132213359920239,0.3817117991698237,,0.0,inf,,,0.0,,False,True,False,False,TGT,N/A,Normal,Normal_Regime,Normal_Production
2017-07-31,16634000000,1114000000.0,0.0669712636768065,43.92787170410156,551708032.0,24235359647.82,1746570000.0,0,0.0669712636768065,,1113999999.9999993,0.0,1113999999.9999993,15520000000.0,5854789647.82,0.5615566783389175,0.0717783505154638,0.0,0.1125367268041237,0.3772416010193298,5742854018.509998,0.1939802050355844,5.155165187172353,111935629.31000136,0.0194912893396241,0.9086937138999682,0.031571950814224,False,True,True,False,TGT,C3,Normal,Normal_Regime,Normal_Production
2017-10-31,16667000000,869000000.0,0.0521389572208555,46.28059005737305,526112992.0,24348819706.61,1750035000.0,0,0.0521389572208555,,868999999.9999986,0.0,868999999.9999986,15798000000.000002,5931784706.610001,0.5412596345493099,0.0550069629066969,0.0,0.1107757311052031,0.3754769405374097,5854789647.82,0.1484254861869488,6.737387396800931,76995058.79000092,0.0131507813980421,0.9186094493046468,0.0179123711340207,False,True,True,False,TGT,C3,Normal,Normal_Regime,Normal_Production
2018-02-28,22766000000,1129000000.0,0.0495914960906615,60.21907424926758,,,2390430000.0,0,0.0495914960906615,,1128999999.9999998,0.0,1128999999.9999998,21637000000.0,,,0.0521791375883902,0.0,0.1104788094467809,,5931784706.610001,0.1903305760139801,5.254016569185121,,,0.0,0.3696037473097859,False,False,True,False,TGT,N/A,Normal,Normal_Regime,Normal_Production
2018-05-31,16781000000,1041000000.0,0.0620344437161075,58.70600509643555,,,1762005000.0,0,0.0620344437161075,,1041000000.0,0.0,1041000000.0,15740000000.0,,,0.0661372299872935,0.0,0.1119444091486658,,,0.0,inf,,,0.0,-0.2725424042150021,False,False,False,False,TGT,N/A,Normal,Normal_Regime,Normal_Production
2018-08-31,17776000000,1133000000.0,0.0637376237623762,71.02691650390625,,,1866480000.0,0,0.0637376237623762,,1132999999.9999993,0.0,1132999999.9999993,16643000000.0,,,0.068076668869795,0.0,0.1121480502313284,,,0.0,inf,,,0.0,0.0573697585768742,False,False,False,False,TGT,N/A,Normal,Normal_Regime,Normal_Production
