period_end,Revenue,OperatingIncome,CostOfRevenue,Operating_Margin,price_at_period_end,shares_outstanding,market_cap,KBrand,Opex_Ratio,Selected_Margin,Benchmark_Margin,s_baseline_value,S_Surplus,s_total,V_Prod_base,K_Pi_prime,E_star,E_0,E_1,E_2,E_3,K_Pi_prime_lag,R_t,T_t,dK_Pi_prime,dK_Pi_prime_pct,PDI_t,PGR_t,Gate_C1,Gate_C2,Gate_C3,Speculative_Regime,Ticker,Raw_Configuration,Configuration,Regime,Phase
2011-10-31,17326000000,1615000000.0,11365000000.0,0.0932125129862634,25.5794620513916,,,1819230000.0,0,0.0932125129862634,,1614999999.9999998,0.0,1614999999.9999998,15711000000.0,,,0.1027942206097638,0.0,0.1157933931640252,,,0.0,inf,,,0.0,-0.1241498494815475,False,False,False,False,HD,N/A,Normal,Normal_Regime,Normal_Production
2012-01-31,16014000000,,,,31.965639114379883,,,1681470000.0,0,,,,0.0,,,,,,,,,,0.0,inf,,,0.0,,False,False,False,False,HD,N/A,Normal,Normal_Regime,Normal_Production
2012-04-30,17808000000,1714000000.0,11625000000.0,0.0962488769092542,37.524051666259766,,,1869840000.0,0,0.0962488769092542,,1713999999.9999988,0.0,1713999999.9999988,16094000000.000002,,,0.1064993165154715,0.0,0.1161824282341245,,,0.0,inf,,,0.0,,False,False,False,False,HD,N/A,Normal,Normal_Regime,Normal_Production
2012-07-31,20570000000,2569000000.0,13544000000.0,0.1248906174039863,38.02970504760742,,,2159850000.0,0,0.1248906174039863,,2568999999.999998,0.0,2568999999.999998,18001000000.0,,,0.1427142936503526,0.0,0.119985000833287,,,0.0,inf,,,0.0,0.1184913632409592,False,False,False,False,HD,N/A,Normal,Normal_Regime,Normal_Production
2012-10-31,18130000000,1733000000.0,11863000000.0,0.0955874241588527,44.96493911743164,,,1903650000.0,0,0.0955874241588527,,1732999999.9999995,0.0,1732999999.9999995,16397000000.0,,,0.1056900652558394,0.0,0.1160974568518631,,,0.0,inf,,,0.0,-0.0891061607688461,False,False,False,False,HD,N/A,Normal,Normal_Regime,Normal_Production
2013-02-28,18246000000,,,,50.40682601928711,,,1915830000.0,0,,,,0.0,,,,,,,,,,0.0,inf,,,0.0,,False,False,False,False,HD,N/A,Normal,Normal_Regime,Normal_Production
2013-05-31,19124000000,2094000000.0,12445000000.0,0.1094959213553649,58.20149612426758,,,2008020000.0,0,0.1094959213553649,,2093999999.9999983,0.0,2093999999.9999983,17030000000.000002,,,0.1229594832648266,0.0,0.1179107457428068,,,0.0,inf,,,0.0,,False,False,False,False,HD,N/A,Normal,Normal_Regime,Normal_Production
2013-08-31,22522000000,3018000000.0,14801000000.0,0.1340023088535654,55.38923263549805,,,2364810000.0,0,0.1340023088535654,,3018000000.0,0.0,3018000000.0,19504000000.0,,,0.1547374897456931,0.0,0.1212474364232977,,,0.0,inf,,,0.0,0.1452730475631238,False,False,False,False,HD,N/A,Normal,Normal_Regime,Normal_Production
2013-11-30,19470000000,2293000000.0,12672000000.0,0.1177709296353364,60.300254821777344,,,2044350000.0,0,0.1177709296353364,,2293000000.0,0.0,2293000000.0,17177000000.0,,,0.1334924608488094,0.0,0.119016708389125,,,0.0,inf,,,0.0,-0.1193088597210828,False,False,False,False,HD,N/A,Normal,Normal_Regime,Normal_Production
2014-02-28,17696000000,,,,61.61811065673828,,,1858080000.0,0,,,,0.0,,,,,,,,,,0.0,inf,,,0.0,,False,False,False,False,HD,N/A,Normal,Normal_Regime,Normal_Production
2014-05-31,19687000000,2277000000.0,12930000000.0,0.1156600802560065,60.6126708984375,,,2067135000.0,0,0.1156600802560065,,2277000000.0,0.0,2277000000.0,17410000000.0,,,0.130786904078116,0.0,0.1187326249282021,,,0.0,inf,,,0.0,,False,False,False,False,HD,N/A,Normal,Normal_Regime,Normal_Production
2014-08-31,23811000000,3448000000.0,15804000000.0,0.1448070219646381,71.05105590820312,,,2500155000.0,0,0.1448070219646381,,3447999999.9999976,0.0,3447999999.9999976,20363000000.0,,,0.1693267200314294,0.0,0.1227793056033001,,,0.0,inf,,,0.0,0.1696151636990235,False,False,False,False,HD,N/A,Normal,Normal_Regime,Normal_Production
2014-11-30,20516000000,2553000000.0,13473000000.0,0.124439461883408,75.91609954833984,,,2154180000.0,0,0.124439461883408,,2552999999.9999986,0.0,2552999999.9999986,17963000000.0,,,0.1421254801536491,0.0,0.1199231754161331,,,0.0,inf,,,0.0,-0.1178608260079555,False,False,False,False,HD,N/A,Normal,Normal_Regime,Normal_Production
2015-02-28,19162000000,,,,88.05812072753906,,,2012010000.0,0,,,,0.0,,,,,,,,,,0.0,inf,,,0.0,,False,False,False,False,HD,N/A,Normal,Normal_Regime,Normal_Production
2015-05-31,20891000000,2597000000.0,13712000000.0,0.1243119046479345,85.94264221191406,,,2193555000.0,0,0.1243119046479345,,2596999999.9999995,0.0,2596999999.9999995,18294000000.0,,,0.1419591122772493,0.0,0.1199057067891111,,,0.0,inf,,,0.0,,False,False,False,False,HD,N/A,Normal,Normal_Regime,Normal_Production
2015-08-31,24829000000,3647000000.0,16464000000.0,0.1468846912884127,90.307373046875,,,2607045000.0,0,0.1468846912884127,,3646999999.999999,0.0,3646999999.999999,21182000000.0,,,0.172174487772637,0.0,0.1230783212161269,,,0.0,inf,,,0.0,0.1578659669837105,False,False,False,False,HD,N/A,Normal,Normal_Regime,Normal_Production
2015-11-30,21819000000,2981000000.0,14254000000.0,0.1366240432650442,104.34407806396484,1267880000.0,132295769695.74,2290995000.0,0,0.1366240432650442,,2980999999.9999995,0.0,2980999999.9999995,18838000000.0,108185774695.74,6.022813976841491,0.1582439749442615,0.0,0.1216156173691474,5.7429543845280815,,0.0,inf,,,0.0,-0.1106599943348125,True,True,False,False,HD,N/A,Normal,Normal_Regime,Normal_Production
2016-01-31,20980000000,,,,98.44932556152344,1267880000.0,124821930892.94,2202900000.0,0,,,,0.0,,,,,,,,,108185774695.74,0.0,inf,,,0.0,,False,False,False,False,HD,N/A,Normal,Normal_Regime,Normal_Production
2016-05-31,22762000000,3077000000.0,14971000000.0,0.1351814427554696,104.53543090820312,1244010000.0,130043121404.11,2390010000.0,0,0.1351814427554696,,3076999999.9999986,0.0,3076999999.9999986,19685000000.0,104891111404.11,5.606203779736347,0.1563119126238251,0.0,0.1214127508255016,5.328479116287021,,0.0,inf,,,0.0,,True,True,False,False,HD,N/A,Normal,Normal_Regime,Normal_Production
2016-07-31,26472000000,4103000000.0,17545000000.0,0.1549939558779087,109.37767791748048,1244010000.0,136066925106.12,2779560000.0,0,0.1549939558779087,,4103000000.0,0.0,4103000000.0,22369000000.0,106815365106.12,5.082834507851044,0.183423487862667,0.0,0.12425946622558,4.775151553762797,104891111404.11,0.0391167558916649,25.56449217745796,1924253702.0099945,0.018345250386341,0.6807412136362724,0.1363474726949454,True,True,True,True,HD,C3,C3,Speculative_Regime,Accumulation_Phase
2016-10-31,23154000000,3320000000.0,15112000000.0,0.1433877515764015,97.0312957763672,1235570000.0,119888958122.41,2431170000.0,0,0.1433877515764015,,3320000000.0,0.0,3320000000.0,19834000000.0,94303788122.41,5.044618237491681,0.1673893314510436,0.0,0.1225758798023595,4.754653026238278,106815365106.12,0.0310816706632197,32.17330274280723,-12511576983.709991,-0.1171327455678297,0.2097074728194251,-0.1133264786087889,True,True,True,True,HD,C4,C4,Speculative_Regime,Partial_Absorption
2017-01-31,22207000000,,,,109.99466705322266,1218160000.0,133991103617.55,2331735000.0,0,,,,0.0,,,,,,,,,94303788122.41,0.0,inf,,,0.0,,False,False,False,False,HD,N/A,Normal,Normal_Regime,Normal_Production
2017-04-30,23887000000,3349000000.0,15733000000.0,0.1402017833968267,125.5608901977539,1201170048.0,150819980505.76,2508135000.0,0,0.1402017833968267,,3348999999.9999995,0.0,3348999999.9999995,20538000000.0,124424845505.76,6.343459952564028,0.1630635894439575,0.0,0.1221216768916155,6.058274686228455,,0.0,inf,,,0.0,,True,True,False,False,HD,N/A,Normal,Normal_Regime,Normal_Production
2017-07-31,28108000000,4463000000.0,18647000000.0,0.1587804183862245,121.02784729003906,1195549952.0,144694837018.27,2951340000.0,0,0.1587804183862245,,4462999999.999998,0.0,4462999999.999998,23645000000.000004,113635497018.27,5.119468683369422,0.1887502643264959,0.0,0.124818777754282,4.805899641288644,124424845505.76,0.0358690419253395,27.87919460133544,-10789348487.49002,-0.0867137784550477,0.2926106759008655,0.1512805531210441,True,True,True,True,HD,C4,C4,Speculative_Regime,Partial_Absorption
2017-10-31,25026000000,3680000000.0,16378000000.0,0.147047071046112,134.91078186035156,1167750016.0,157542067676.0,2627730000.0,0,0.147047071046112,,3679999999.999999,0.0,3679999999.999999,21346000000.0,129888337676.0,6.380402308441862,0.1723976389019019,0.0,0.1231017520846997,6.084902917455261,113635497018.27,0.0323842469700144,30.87921114626903,16252840657.730013,0.1430260885391905,0.1846199477129159,-0.0972298583209982,True,True,True,True,HD,C3,C3,Speculative_Regime,Accumulation_Phase
2018-01-31,23883000000,,,,164.31947326660156,,,2507715000.0,0,,,,0.0,,,,,,,,,129888337676.0,0.0,inf,,,0.0,,False,False,False,False,HD,N/A,Normal,Normal_Regime,Normal_Production
2018-04-30,24947000000,3381000000.0,16330000000.0,0.1355273179139776,152.01307678222656,,,2619435000.0,0,0.1355273179139776,,3380999999.999999,0.0,3380999999.999999,21566000000.000004,,,0.1567745525363998,0.0,0.1214613280163219,,,0.0,inf,,,0.0,,False,False,False,False,HD,N/A,Normal,Normal_Regime,Normal_Production
2018-07-31,30463000000,4901000000.0,20098000000.0,0.160883694974231,163.38587951660156,,,3198615000.0,0,0.160883694974231,,4900999999.999999,0.0,4900999999.999999,25562000000.000004,,,0.1917299115875126,0.0,0.1251316407166888,,,0.0,inf,,,0.0,0.1852916628025596,False,False,False,False,HD,N/A,Normal,Normal_Regime,Normal_Production
