period_end,Revenue,OperatingIncome,CostOfRevenue,Operating_Margin,price_at_period_end,shares_outstanding,market_cap,KBrand,Opex_Ratio,Selected_Margin,Benchmark_Margin,s_baseline_value,S_Surplus,s_total,V_Prod_base,K_Pi_prime,E_star,E_0,E_1,E_2,E_3,K_Pi_prime_lag,R_t,T_t,dK_Pi_prime,dK_Pi_prime_pct,PDI_t,PGR_t,Gate_C1,Gate_C2,Gate_C3,Speculative_Regime
2019-11-30,6991393000,491417000,,0.0702888537377315,144.15188598632812,257068000.0,37056837026.73,734096265.0,0,0.0702888537377315,,491416999.9999998,0.0,491416999.9999998,6499976000.0,29331347761.730003,4.701072900381479,0.07560289453376441,0.0,0.11293830392604527,4.512531701921669,25592194291.08,0.019201831402603883,52.078365809648446,3739153470.6500015,0.1461052314671298,0.11615856618138229,0.014990370048116874,True,True,True,True
2020-01-31,7157642000,720875000,,0.1007140340352311,140.82342529296875,254600000.0,35853644079.59,751552410.0,0,0.1007140340352311,,720874999.9999996,0.0,720874999.9999996,6436767000.000001,27944449669.589996,4.570132347433113,0.11199333454201457,0.0,0.11675930012691152,4.341379712764186,29331347761.730003,0.024576947703049613,40.688535129849164,-1386898092.140007,-0.047283817416312476,0.3420078767909977,-0.009724497444298152,True,True,True,True
2020-05-31,8448449000,866784000,,0.1025968198423166,176.18853759765625,251515008.0,44314061443.38,887087145.0,0,0.1025968198423166,,866783999.9999998,0.0,866783999.9999998,7581665000.0,34978525298.38,4.844898375670779,0.11432633860768047,0.0,0.11700426555380646,4.613567771509292,27944449669.589996,0.031018109508281374,32.239231076704236,7034075628.790001,0.25171637702511984,0.10970755597802537,0.1778684858407953,True,True,True,True
2020-07-31,8684241000,1042627000,,0.1200596574876261,175.5007781982422,251722000.0,44177406889.62,911845305.0,0,0.1200596574876261,,1042626999.9999996,0.0,1042626999.9999996,7641614000.0,34581320584.62,4.781161792472115,0.13644067863150372,0.0,0.11932627125630789,4.525394842584302,34978525298.38,0.029807631714201744,33.548455294539664,-397204713.7599945,-0.011355673527448304,0.7241311536868922,0.007907102199846694,True,True,True,True
2020-10-31,8199625000,773130000,,0.0942884583136424,192.7059631347656,249034000.0,47990336823.3,860960625.0,0,0.0942884583136424,,773130000.0,0.0,773130000.0,7426495000.0,38929751198.3,5.4620439148346565,0.10410429145916075,0.0,0.11593095060321187,5.242008672772284,34581320584.62,0.02235686743391311,44.72898553234256,4348430613.68,0.12574507104317928,0.15095594064335052,-0.02815099009188371,True,True,True,True
2021-01-31,8414524000,872224000,,0.1036569626517198,179.9953155517578,245000992.0,44099030865.53,883525020.0,0,0.1036569626517198,,872223999.9999999,0.0,872223999.9999999,7542300000.000001,34800981845.53,4.846894298228657,0.11564429948424218,0.0,0.11714265144584542,4.614107347298568,38929751198.3,0.02240507511997889,44.632744797552014,-4128769352.7700043,-0.10605691600079635,0.1744101498389081,0.015593493296635952,True,True,True,True
2021-04-30,8400964000,908850000,,0.1081840131680126,199.0358428955078,239264000.0,47622111914.55,882101220.0,0,0.1081840131680126,,908849999.9999998,0.0,908849999.9999998,7492114000.0,38339046694.55,5.356298357786601,0.12130755084612964,0.0,0.11773729283884361,5.117253514101628,34800981845.53,0.026115642484861003,38.291227205292415,3538064849.0200043,0.10166566175415105,0.20437764851744103,-0.006653938453787478,True,True,True,True
2021-07-31,8650198000,849568000,,0.0982137056284723,216.0333251953125,236204992.0,51028149849.49,908270790.0,0,0.0982137056284723,,849567999.9999999,0.0,849567999.9999999,7800630000.0,41469681059.49,5.541542138197812,0.1089101777676931,0.0,0.11643556866560778,5.316196391764511,38339046694.55,0.022159340756919974,45.12769630512214,3130634364.939995,0.08165655212770387,0.21344844359761792,0.04117876476519178,True,True,True,True
2021-10-31,8517839000,665588000,,0.0781404767101139,206.1209259033203,233310000.0,48090073222.5,894373095.0,0,0.0781404767101139,,665587999.9999999,0.0,665587999.9999999,7852251000.0,38677861127.5,5.124367805168225,0.08476397405024366,0.0,0.11390021727527559,4.925703613842706,41469681059.49,0.016049990812448883,62.30533161578935,-2791819931.989998,-0.06732195330812926,0.1925106938760634,0.006617542429265377,True,True,True,True
2022-04-30,8751352000,746157000,,0.0852619115309268,221.95167541503903,228784992.0,50779212284.22,918891960.0,0,0.0852619115309268,,746156999.9999993,0.0,746156999.9999993,8005195000.000001,41108968324.22,5.343282366540727,0.09320909734241317,0.0,0.11478695522095338,5.13528631397736,38677861127.5,0.019291578651164886,51.836089626579984,2431107196.720001,0.06285526463591032,0.23484260476994107,0.019477726832726194,True,True,True,True
2022-07-31,9425713000,913426000,,0.0969078943948325,232.65821838378903,226996992.0,52812715737.2,989699865.0,0,0.0969078943948325,,913425999.9999998,0.0,913425999.9999998,8512287000.0,42397302872.2,5.204292188127585,0.10730676726477852,0.0,0.11626721056280175,4.9807182103000045,41108968324.22,0.022219628398259764,45.00525310667751,1288334547.9799957,0.031339500855849814,0.4148616437141732,0.06334536510353583,True,True,True,True
2022-10-31,9464891000,735545000,,0.0777129921517321,239.40689086914065,225572000.0,54003491187.13,993813555.0,0,0.0777129921517321,,735544999.9999998,0.0,735544999.9999998,8729346000.0,43544786632.13,5.186430367994348,0.08426118061994561,0.0,0.11384742396509429,4.988321763409309,42397302872.2,0.01734886302124417,57.64066491132427,1147483759.9300003,0.027065017871276145,0.39061803815855844,0.025499492674530444,True,True,True,True
2023-05-31,9342832000,740858000,,0.0792969412272424,189.70281982421875,222268992.0,42165054541.89,980997360.0,0,0.0792969412272424,,740857999.9999995,0.0,740857999.9999995,8601974000.0,31841225181.89,3.901788187442789,0.08612651003130206,0.0,0.11404328355328672,3.7016183938582006,43544786632.13,0.017013701462331873,58.77615768761358,-11703561450.239998,-0.26877066935963345,0.059533351713382796,-0.01459124200140538,True,True,True,True
2023-08-31,9796181000,692314000,,0.0706718260922292,131.1139373779297,219340992.0,28758661089.5,1028599005.0,0,0.0706718260922292,,692314000.0,0.0,692314000.0,9103867000.0,17933881084.5,2.1589500472161993,0.07604614610472671,0.0,0.1129848453409963,1.9699190557704764,31841225181.89,0.021742693506459677,45.992461775856036,-13907344097.39,-0.4367716385894577,0.047419877601364235,0.05834625866109344,True,True,True,True
2023-11-30,9694082000,433474000,,0.0447153221934784,124.8198013305664,219476000.0,27394950716.83,1017878610.0,0,0.0447153221934784,,433473999.99999946,0.0,433473999.99999946,9260608000.0,16682990106.830002,1.9582237707103034,0.04680837370505257,0.0,0.10991487923903052,1.8015005177662202,17933881084.5,0.024170674376482005,41.3724492922298,-1250890977.6699982,-0.06975015456922627,0.25735158694621474,0.01721696944825757,True,True,True,True
2024-05-31,9914021000,546104000,,0.0550840067819101,131.38633728027344,239142000.0,31419991469.88,1040972205.0,0,0.0550840067819101,,546103999.9999992,0.0,546103999.9999992,9367917000.000002,20464998264.879997,2.353999770693954,0.058295136474842704,0.0,0.11112098932985848,2.1845836448892526,16682990106.830002,0.032734179934352695,30.549108057860824,3782008158.0499954,0.2266984595586162,0.1261760278056295,0.011587684091584727,True,True,True,True
2024-08-31,10210361000,549962000,,0.0538631298149007,79.98523712158203,219915008.0,17589954061.47,1072087905.0,0,0.0538631298149007,,549961999.9999993,0.0,549961999.9999993,9660399000.0,6307505156.470001,0.8208310093061375,0.056929532620753995,0.0,0.11097760092517918,0.6529238757602043,20464998264.879997,0.02687329814944522,37.21165874165856,-14157493108.409996,-0.6917905843513158,0.03739341687233985,0.031221668595056817,False,True,True,False
2024-11-30,10183428000,323802000,,0.0317969548171794,75.01530456542969,219915008.0,16496991303.63,1069259940.0,0,0.0317969548171794,,323801999.9999996,0.0,323801999.9999996,9859626000.0,5244303363.629999,0.6731863159545808,0.03284120513293299,0.0,0.10844832653895797,0.5318967842826897,6307505156.470001,0.051335986569563986,19.479512654245525,-1063201792.8400021,-0.16856138306116322,0.2334543003209739,0.020623061221384242,False,True,True,False
2025-05-31,10435979000,576113000,,0.0552044997407526,95.76647186279295,219947008.0,21063548952.94,1095777795.0,0,0.0552044997407526,,576112999.9999996,0.0,576112999.9999996,9859866000.0,9531792157.939999,1.1362916040583106,0.05843010442535422,0.0,0.1111351609646622,0.9667263386682942,5244303363.629999,0.10985501029468021,9.102907526179765,4287488794.3099995,0.8175516359416493,0.11845398212370159,2.4341694096818856e-05,False,True,True,False
2025-08-31,10727737000,595428000,,0.0555035978231009,107.64698791503906,226076000.0,24336400439.88,1126412385.0,0,0.0555035978231009,,595427999.999999,0.0,595427999.999999,10132309000.000002,12482251054.880001,1.4018612578712313,0.05876528242476606,0.0,0.11117035465460043,1.2319256207918647,9531792157.939999,0.06246758113625112,16.008303536179042,2950458896.9400024,0.30953873605838805,0.16792075362410355,0.02763151142216347,True,True,True,True
2025-10-31,10649450000,425851000,,0.0399880745015,98.24102020263672,220106028.0,21623440743.47,1118192250.0,0,0.0399880745015,,425850999.99999917,0.0,425850999.99999917,10223599000.0,9855798493.470001,1.1150517291875397,0.041653726833378264,0.0,0.10937364131750472,0.9640243610366566,12482251054.880001,0.034116522582960745,29.311310892495325,-2626452561.41,-0.21041497642231563,0.13951790555303714,0.009009792338547706,False,True,True,False
