period_end,Revenue,OperatingIncome,CostOfRevenue,Operating_Margin,price_at_period_end,shares_outstanding,market_cap,KBrand,Opex_Ratio,Selected_Margin,Benchmark_Margin,s_baseline_value,S_Surplus,s_total,V_Prod_base,K_Pi_prime,E_star,E_0,E_1,E_2,E_3,K_Pi_prime_lag,R_t,T_t,dK_Pi_prime,dK_Pi_prime_pct,PDI_t,PGR_t,Gate_C1,Gate_C2,Gate_C3,Speculative_Regime
2013-11-30,4444000000,365000000.0,,0.0821332133213321,30.484092712402344,,,466620000.0,0,0.0821332133213321,,364999999.9999998,0.0,364999999.9999998,4079000000.0000005,,,0.08948271635204702,0.0,0.11439568521696493,,,,inf,,,,0.06279312141740512,False,False,False,False
2014-02-28,6099000000,,,,31.185461044311523,,,640395000.0,0,,,,0.0,,,,,,,,,,,inf,,,,,False,False,False,False
2014-05-31,4070000000,280000000.0,,0.0687960687960688,30.428220748901367,,,427350000.0,0,0.0687960687960688,,280000000.0,0.0,280000000.0,3790000000.0,,,0.07387862796833773,0.0,0.11275725593667546,,,,inf,,,,,False,False,False,False
2014-08-31,4242000000,451000000.0,,0.1063177746346063,33.09772872924805,,,445410000.0,0,0.1063177746346063,,450999999.99999994,0.0,450999999.99999994,3791000000.0,,,0.11896597203903982,0.0,0.11749142706409918,,,,inf,,,,0.00026385224274405594,False,False,False,False
2014-11-30,4374000000,304000000.0,,0.0695016003657979,33.78477096557617,,,459270000.0,0,0.0695016003657979,,304000000.0,0.0,304000000.0,4070000000.0,,,0.0746928746928747,0.0,0.11284275184275185,,,,inf,,,,0.07359535742548151,False,False,False,False
2015-01-31,6337000000,,,,34.07434844970703,,,665385000.0,0,,,,0.0,,,,,,,,,,,inf,,,,,False,False,False,False
2015-05-31,4123000000,280000000.0,,0.0679117147707979,37.59714889526367,,,432915000.0,0,0.0679117147707979,,279999999.9999997,0.0,279999999.9999997,3843000000.0,,,0.07285974499089246,0.0,0.11265027322404371,,,,inf,,,,,False,False,False,False
2015-08-31,4267000000,424000000.0,,0.0993672369346144,29.505163192749023,,,448035000.0,0,0.0993672369346144,,423999999.99999964,0.0,423999999.99999964,3843000000.0000005,,,0.11033047098620859,0.0,0.1165846994535519,,,,inf,,,,2.220446049250313e-16,False,False,False,False
2015-10-31,4427000000,308000000.0,,0.069573074316693,26.90112495422364,,,464835000.0,0,0.069573074316693,,307999999.99999994,0.0,307999999.99999994,4119000000.0,,,0.07477543092983732,0.0,0.11285142024763292,,,,inf,,,,0.0718188914910225,False,False,False,False
2016-01-31,6387000000,,,,29.29259490966797,189820000.0,5560320365.75,670635000.0,0,,,,0.0,,,,,,,,,,,inf,,,,,False,False,False,False
2016-04-30,3972000000,106000000.0,,0.026686807653575,26.361268997192383,185169000.0,4881289818.94,417060000.0,0,0.026686807653575,,105999999.9999999,0.0,105999999.9999999,3866000000.0,492229818.9399996,0.2626202325245731,0.027418520434557656,0.0,0.10787894464562856,0.12732276744438686,,,inf,,,,,False,False,False,False
2016-07-31,4182000000,302000000.0,,0.0722142515542802,25.07819175720215,183709000.0,4607089529.52,439110000.0,0,0.0722142515542802,,301999999.99999976,0.0,301999999.99999976,3880000000.0000005,-14020470.479999542,0.18739420863917522,0.07783505154639168,0.0,0.11317268041237112,-0.0036135233195875105,492229818.9399996,0.6135345490656106,1.6299000627152316,-506250289.4199991,-1.0284835862040869,0.37364663391177405,0.0036213140196585947,False,False,True,False
2016-10-31,4327000000,301000000.0,,0.0695632077651952,26.684425354003903,179593000.0,4792336002.6,454335000.0,0,0.0695632077651952,,300999999.99999964,0.0,300999999.99999964,4026000000.0000005,11001002.600000381,0.19034674679582708,0.07476403378042712,0.0,0.11285022354694485,0.0027324894684551365,-14020470.479999542,-21.468609090499612,inf,25021473.079999924,1.784638619345443,0.9232520703510222,0.03762886597938153,False,False,True,False
2017-01-31,6205000000,,,,24.51548767089844,176473000.0,4326321655.75,651525000.0,0,,,,0.0,,,,,,,,,11001002.600000381,,inf,,,,,False,False,False,False
2017-04-30,3843000000,185000000.0,,0.0481394743689825,24.34700393676757,172356000.0,4196352210.53,403515000.0,0,0.0481394743689825,,184999999.99999973,0.0,184999999.99999973,3658000000.0000005,-50162789.46999979,0.14717118931930007,0.050574084199015774,0.0,0.11031027884089666,-0.013713173720612298,,,inf,,,,,False,False,False,False
2017-07-31,4147000000,407000000.0,,0.0981432360742705,26.16338348388672,170480992.0,4460359570.41,435435000.0,0,0.0981432360742705,,406999999.99999976,0.0,406999999.99999976,3740000000.0000005,-122075429.59000015,0.19260951080481264,0.10882352941176462,0.0,0.11642647058823528,-0.0326404891951872,-50162789.46999979,-8.113583879608788,inf,-71912640.12000036,-1.433585350412146,0.84984184150583,0.022416621104428547,False,False,True,False
2017-10-31,4332000000,257000000.0,2727000000.0,0.05932594644506,26.793249130249023,167096000.0,4477044756.67,454860000.0,0,0.05932594644506,,256999999.9999999,0.0,256999999.9999999,4075000000.0000005,-309815243.3299999,0.098661289980368,0.06306748466257665,0.0,0.11162208588957054,-0.07602828057177911,-122075429.59000015,-2.1052557493604933,inf,-187739813.73999977,-1.537900086614797,0.577865961310685,0.08957219251336901,False,False,True,False
2018-02-28,6776000000,,,,42.87358856201172,,,711480000.0,0,,,,0.0,,,,,,,,,-309815243.3299999,,inf,,,,,False,False,False,False
2018-05-31,3953000000,210000000.0,,0.0531242094611687,43.724910736083984,,,415065000.0,0,0.0531242094611687,,209999999.99999988,0.0,209999999.99999988,3743000000.0,,,0.05610472882714397,0.0,0.11089099652685012,,,,inf,,,,,False,False,False,False
2018-08-31,4310000000,452000000.0,,0.1048723897911833,52.22881317138672,,,452550000.0,0,0.1048723897911833,,452000000.0,0.0,452000000.0,3858000000.0,,,0.11715914981855884,0.0,0.11730171073094868,,,,inf,,,,0.03072401816724546,False,False,False,False
