period_end,Revenue,OperatingIncome,CostOfRevenue,Operating_Margin,price_at_period_end,shares_outstanding,market_cap,KBrand,Opex_Ratio,Selected_Margin,Benchmark_Margin,s_baseline_value,S_Surplus,s_total,V_Prod_base,K_Pi_prime,E_star,E_0,E_1,E_2,E_3,K_Pi_prime_lag,R_t,T_t,dK_Pi_prime,dK_Pi_prime_pct,PDI_t,PGR_t,Gate_C1,Gate_C2,Gate_C3,Speculative_Regime
2012-03-31,17407000000,6374000000.0,3952000000.0,0.3661745274889412,25.37344741821289,,,3394365000.0,0,0.3661745274889412,,6373999999.999999,0.0,6373999999.999999,11033000000.0,,,0.5777213813106136,0.0,0.30765566935556965,,,,inf,,,,-0.1441315646575131,False,False,False,False
2012-06-30,18059000000,,,,24.217817306518555,,,3521505000.0,0,,,,0.0,,,,,,,,,,,inf,,,,,False,False,False,False
2012-09-30,16008000000,5308000000.0,4168000000.0,0.331584207896052,23.716794967651367,,,3121560000.0,0,0.331584207896052,,5308000000.0,0.0,5308000000.0,10700000000.0,,,0.4960747663551402,0.0,0.29173457943925235,,,,inf,,,,,False,False,False,False
2012-12-31,21456000000,7771000000.0,5692000000.0,0.362183072334079,21.4610538482666,,,4183920000.0,0,0.362183072334079,,7770999999.999999,0.0,7770999999.999999,13685000000.000002,,,0.5678480087687248,0.0,0.3057303617099013,,,,inf,,,,0.27897196261682256,False,False,False,False
2013-03-31,20489000000,7612000000.0,4787000000.0,0.3715164234467275,23.17800521850586,,,3995355000.0,0,0.3715164234467275,,7611999999.999999,0.0,7611999999.999999,12877000000.000002,,,0.591131474722373,0.0,0.3102706375708627,,,,inf,,,,-0.059042747533796125,False,False,False,False
2013-06-30,19896000000,,,,28.178321838378903,,,3879720000.0,0,,,,0.0,,,,,,,,,,,inf,,,,,False,False,False,False
2013-09-30,18529000000,6334000000.0,5145000000.0,0.3418425171353014,27.341711044311523,,,3613155000.0,0,0.3418425171353014,,6333999999.999999,0.0,6333999999.999999,12195000000.0,,,0.5193931939319393,0.0,0.2962816728167282,,,,inf,,,,,False,False,False,False
2013-12-31,24519000000,7969000000.0,8322000000.0,0.3250132550267139,30.96786499023437,,,4781205000.0,0,0.3250132550267139,,7968999999.999998,0.0,7968999999.999998,16550000000.0,,,0.48151057401812675,0.0,0.28889456193353474,,,,inf,,,,0.3571135711357114,False,False,False,False
2014-03-31,20403000000,6974000000.0,5978000000.0,0.3418124785570749,34.18582534790039,,,3978585000.0,0,0.3418124785570749,,6974000000.0,0.0,6974000000.0,13429000000.000002,,,0.5193238513664457,0.0,0.29626815101645687,,,,inf,,,,-0.1885800604229606,False,False,False,False
2014-06-30,23382000000,6482000000.0,,0.2772217945428107,35.02332305908203,,,4559490000.0,0,0.2772217945428107,,6482000000.0,0.0,6482000000.0,16900000000.0,,,0.38355029585798817,0.0,0.26979230769230766,,,,inf,,,,0.25847047434656334,False,False,False,False
2014-09-30,23201000000,5844000000.0,8273000000.0,0.25188569458213,39.18038177490234,,,4524195000.0,0,0.25188569458213,,5843999999.999998,0.0,5843999999.999998,17357000000.000004,,,0.33669412916978725,0.0,0.2606553551881085,,,,inf,,,,0.027041420118343318,False,False,False,False
2014-12-31,26470000000,7776000000.0,10136000000.0,0.2937665281450698,39.504051208496094,,,5161650000.0,0,0.2937665281450698,,7775999999.999998,0.0,7775999999.999998,18694000000.0,,,0.4159623408580292,0.0,0.2761126564673157,,,,inf,,,,0.07702944057152705,False,False,False,False
2015-03-31,21729000000,6594000000.0,7161000000.0,0.3034654148833356,34.82594680786133,,,4237155000.0,0,0.3034654148833356,,6594000000.0,0.0,6594000000.0,15135000000.000002,,,0.43567888999008914,0.0,0.2799573835480674,,,,inf,,,,-0.19038194072964576,False,False,False,False
2015-06-30,22180000000,-2053000000.0,,-0.0925608656447249,38.06093978881836,,,4325100000.0,0,-0.0925608656447249,,0.0,0.0,0.0,22180000000.0,,,0.0,0.0,0.195,,,,inf,,,,0.46547737033366343,False,False,False,False
2015-09-30,20379000000,5793000000.0,7207000000.0,0.2842632121301339,38.40739440917969,,,3973905000.0,0,0.2842632121301339,,5792999999.999998,0.0,5792999999.999998,14586000000.000002,,,0.39716166186754404,0.0,0.2724465240641711,,,,inf,,,,-0.34238052299368793,False,False,False,False
2015-12-31,23796000000,6026000000.0,9872000000.0,0.253235837955959,48.46825408935547,7987910000.0,387160051522.9,4640220000.0,0,0.253235837955959,,6026000000.0,0.0,6026000000.0,17770000000.0,358723831522.9,20.787284835278562,0.33911086100168825,0.0,0.2611266178953292,20.187047356381544,,,inf,,,,0.21829151240915934,True,True,False,False
2016-03-31,20531000000,5283000000.0,7722000000.0,0.2573182017437046,48.59626388549805,7909300000.0,384362429949.57,4003545000.0,0,0.2573182017437046,,5283000000.0,0.0,5283000000.0,15248000000.000002,359827884949.57,24.207399655664346,0.34647166841552984,0.0,0.2625619753410283,23.59836601190779,358723831522.9,0.014727206658035338,67.90153918661746,1104053426.669983,0.0030777253409201024,0.8271419772285195,-0.14192459200900387,True,True,True,True
2016-06-30,20614000000,3080000000.0,,0.1494130202774813,45.33882522583008,7860470000.0,356384475522.88,4019730000.0,0,0.1494130202774813,,3079999999.9999995,0.0,3079999999.9999995,17534000000.0,331750745522.88,19.3253379447291,0.1756587202007528,0.0,0.2292534504391468,18.9204257740892,359827884949.57,0.008559647900639114,116.82723537323703,-28077139426.690002,-0.07802935959403208,0.09885374770193417,0.1499213011542495,True,True,True,True
2016-09-30,21928000000,6715000000.0,7844000000.0,0.3062294782925939,51.35418319702149,7784060000.0,399744043256.61,4275960000.0,0,0.3062294782925939,,6714999999.999999,0.0,6714999999.999999,15213000000.000002,373540083256.61,25.276476911628865,0.44139880365476886,0.0,0.2810727667126799,24.554005341261416,331750745522.88,0.020241099954172923,49.40442971301266,41789337733.72998,0.1259660703033684,0.1384412263674797,-0.13237139272271004,True,True,True,True
2016-12-31,25826000000,7905000000.0,9901000000.0,0.306086889181445,55.77616882324219,7775350000.0,433679234259.8,5036070000.0,0,0.306086889181445,,7904999999.999998,0.0,7904999999.999998,17921000000.0,402817164259.8,23.19949970759444,0.44110261704145964,0.0,0.2810150103230846,22.477382080229898,373540083256.61,0.021162387530361818,47.25364747079191,29277081003.190002,0.07837734774791917,0.2126024091906474,0.1780056530598828,True,True,True,True
2017-03-31,23212000000,6723000000.0,8060000000.0,0.2896346717215233,59.473594665527344,7727530000.0,459583986985.7,4526340000.0,0,0.2896346717215233,,6722999999.999999,0.0,6722999999.999999,16489000000.000002,431845646985.7,26.87215640643459,0.4077263630298986,0.0,0.2745066407908302,26.18992340261386,402817164259.8,0.01668995414421802,59.916282055600185,29028482725.900024,0.0720636688340765,0.18804814478728032,-0.0799062552312928,True,True,True,True
2017-06-30,23317000000,7682000000.0,,0.3294591928635759,62.60267639160156,7720509952.0,483324586103.2,4546815000.0,0,0.3294591928635759,,7681999999.999999,0.0,7681999999.999999,15635000000.0,455460771103.2,29.91298919751839,0.4913335465302206,0.0,0.290810041573393,29.130845609414774,431845646985.7,0.01778876330841973,56.215262559971364,23615124117.5,0.05468417774344726,0.24545386250695655,-0.05179210382679378,True,True,True,True
2017-09-30,24538000000,7708000000.0,8278000000.0,0.3141250305648382,68.01276397705078,7715429888.0,524747711954.03,4784910000.0,0,0.3141250305648382,,7708000000.0,0.0,7708000000.0,16830000000.0,495424801954.03,30.17930552311527,0.45799168152109326,0.0,0.2843083778966132,29.437005463697567,455460771103.2,0.0169235211658953,59.08935795319149,39964030850.83002,0.08774417773462825,0.16168809808247966,0.07643108410617194,True,True,True,True
2017-12-31,28918000000,8679000000.0,11064000000.0,0.3001244899370634,78.494140625,7699789824.0,604388385228.0,5639010000.0,0,0.3001244899370634,,8679000000.0,0.0,8679000000.0,20239000000.0,569831375228.0,28.86256164968625,0.4288255348584416,0.0,0.2786209792973961,28.155115135530412,495424801954.03,0.01751829937816742,57.083166488539,74406573273.96997,0.1501874209375454,0.10445856793190184,0.20255496137849072,True,True,True,True
2018-03-31,26819000000,8292000000.0,9269000000.0,0.3091837876132592,84.14558410644531,,,5229705000.0,0,0.3091837876132592,,8291999999.999999,0.0,8291999999.999999,18527000000.0,,,0.44756301613860844,0.0,0.28227478814702867,,569831375228.0,0.014551673285245512,68.72061929908347,,,,-0.0845891595434557,False,False,True,False
