period_end,Revenue,OperatingIncome,CostOfRevenue,Operating_Margin,price_at_period_end,shares_outstanding,market_cap,KBrand,Opex_Ratio,Selected_Margin,Benchmark_Margin,s_baseline_value,S_Surplus,s_total,V_Prod_base,K_Pi_prime,E_star,E_0,E_1,E_2,E_3,K_Pi_prime_lag,R_t,T_t,dK_Pi_prime,dK_Pi_prime_pct,PDI_t,PGR_t,Gate_C1,Gate_C2,Gate_C3,Speculative_Regime
2011-04-30,103415000000,5896000000.0,78177000000,0.0570130058502151,13.50842571258545,,,10858575000.0,0,0.0570130058502151,,5895999999.999994,0.0,5895999999.999994,97519000000.00002,,,0.060460012920559005,0.0,0.11134830135665869,,,,inf,,,,,False,False,False,False
2011-07-31,108638000000,6383000000.0,81770000000,0.0587547635265744,13.036381721496582,,,11406990000.0,0,0.0587547635265744,,6382999999.9999895,0.0,6382999999.9999895,102255000000.00002,,,0.062422375433964,0.0,0.11155434942056622,,,,inf,,,,0.048564895046093515,False,False,False,False
2011-10-31,109516000000,5878000000.0,82591000000,0.0536725227364038,14.129631042480469,,,11499180000.0,0,0.0536725227364038,,5877999999.999998,0.0,5877999999.999998,103638000000.0,,,0.056716648333622784,0.0,0.11095524807503039,,,,inf,,,,0.01352501100190695,False,False,False,False
2012-01-31,122285000000,,92589000000,,15.381019592285156,,,12839925000.0,0,,,,0.0,,,,,,,,,,,inf,,,,,False,False,False,False
2012-04-30,112272000000,6387000000.0,85186000000,0.0568886276186404,14.865723609924316,,,11788560000.0,0,0.0568886276186404,,6386999999.999995,0.0,6386999999.999995,105885000000.0,,,0.06032015866270005,0.0,0.11133361665958351,,,,inf,,,,,False,False,False,False
2012-07-31,113534000000,6698000000.0,85657000000,0.0589955431853013,18.90958595275879,,,11921070000.0,0,0.0589955431853013,,6697999999.999998,0.0,6697999999.999998,106836000000.0,,,0.06269422292111272,0.0,0.11158289340671684,,,,inf,,,,0.00898144213061336,False,False,False,False
2012-10-31,113204000000,6116000000.0,85517000000,0.0540263594925974,19.16255760192871,,,11886420000.0,0,0.0540263594925974,,6115999999.999996,0.0,6115999999.999996,107088000000.0,,,0.05711190796354396,0.0,0.11099675033617212,,,,inf,,,,0.002358755475682317,False,False,False,False
2013-01-31,127104000000,,96128000000,,17.9666690826416,,,13345920000.0,0,,,,0.0,,,,,,,,,,,inf,,,,,False,False,False,False
2013-04-30,113429000000,6456000000.0,86027000000,0.0569166615239489,20.091184616088867,,,11910045000.0,0,0.0569166615239489,,6456000000.0,0.0,6456000000.0,106973000000.0,,,0.060351677526104715,0.0,0.111336926140241,,,,inf,,,,,False,False,False,False
2013-07-31,116216000000,6793000000.0,87455000000,0.0584515040958215,20.268898010253903,,,12202680000.0,0,0.0584515040958215,,6792999999.999991,0.0,6792999999.999991,109423000000.00002,,,0.06208018423914525,0.0,0.11151841934511024,,,,inf,,,,0.022902975517186785,False,False,False,False
2013-10-31,114876000000,6310000000.0,86687000000,0.0549287927852641,20.08062744140625,,,12061980000.0,0,0.0549287927852641,,6309999999.999999,0.0,6309999999.999999,108566000000.0,,,0.05812132711898752,0.0,0.11110273934749369,,,,inf,,,,-0.007831991446039854,False,False,False,False
2014-01-31,128786000000,,97971000000,,19.65277862548828,,,13522530000.0,0,,,,0.0,,,,,,,,,,,inf,,,,,False,False,False,False
2014-04-30,114167000000,6193000000.0,86714000000,0.054245097094607,21.1118106842041,,,11987535000.0,0,0.054245097094607,,6192999999.999997,0.0,6192999999.999997,107974000000.0,,,0.05735640061496283,0.0,0.1110224220645711,,,,inf,,,,,False,False,False,False
2014-07-31,119336000000,6740000000.0,90010000000,0.0564791848226855,19.60888862609864,,,12530280000.0,0,0.0564791848226855,,6739999999.999996,0.0,6739999999.999996,112596000000.0,,,0.05986003055170695,0.0,0.11128530320792923,,,,inf,,,,0.04280660158927141,False,False,False,False
2014-10-31,118076000000,6265000000.0,89247000000,0.0530590467156746,20.459667205810547,,,12397980000.0,0,0.0530590467156746,,6264999999.999994,0.0,6264999999.999994,111811000000.0,,,0.05603205409127898,0.0,0.1108833656795843,,,,inf,,,,-0.006971828484138021,False,False,False,False
2015-01-31,130650000000,,99115000000,,22.92350959777832,,,13718250000.0,0,,,,0.0,,,,,,,,,,,inf,,,,,False,False,False,False
2015-04-30,114002000000,5680000000.0,86483000000,0.0498236873037315,21.180583953857425,,,11970210000.0,0,0.0498236873037315,,5679999999.999998,0.0,5679999999.999998,108322000000.0,,,0.0524362548697402,0.0,0.11050580676132273,,,,inf,,,,,False,False,False,False
2015-07-31,119330000000,6069000000.0,90056000000,0.0508589625408531,19.65663146972656,,,12529650000.0,0,0.0508589625408531,,6069000000.0,0.0,6069000000.0,113261000000.0,,,0.05358419932721767,0.0,0.11062634092935786,,,,inf,,,,0.04559553922564197,False,False,False,False
2015-10-31,116598000000,5714000000.0,87446000000,0.0490059863805554,15.738112449645996,,,12242790000.0,0,0.0490059863805554,,5713999999.999999,0.0,5713999999.999999,110884000000.0,,,0.05153133003859889,0.0,0.11041078965405289,,,,inf,,,,-0.020986924007381225,False,False,False,False
2016-01-31,128684000000,,96999000000,,18.39846420288086,3201890000.0,58909858546.56,13511820000.0,0,,,,0.0,,,,,,,,,,,inf,,,,,False,False,False,False
2016-04-30,114986000000,5275000000.0,86544000000,0.045875150018263,18.6771240234375,3138770000.0,58623196571.04,12073530000.0,0,0.045875150018263,,5274999999.9999895,0.0,5274999999.9999895,109711000000.0,-68436333428.959984,-0.46565798715680284,0.04808086700513157,0.0,0.11004849103553882,-0.6237873451974733,,,inf,,,,,False,False,False,False
2016-07-31,119405000000,6165000000.0,89485000000,0.0516310037268121,20.53010940551757,3116650000.0,63985165478.71,12537525000.0,0,0.0516310037268121,,6164999999.999999,0.0,6164999999.999999,113240000000.0,-67957359521.29,-0.43495968316222183,0.054441893323913804,0.0,0.11071639879901095,-0.6001179752851467,-68436333428.959984,-0.09008372732883986,inf,478973907.6699829,0.006998824800676669,0.9279085206645615,0.032166327897840796,False,False,True,False
2016-10-31,117176000000,5119000000.0,87484000000,0.0436864204273912,19.83498191833496,3073190000.0,60956668081.61,12303480000.0,0,0.0436864204273912,,5118999999.999991,0.0,5118999999.999991,112057000000.0,-68522811918.389984,-0.4560208815012895,0.04568210821278449,0.0,0.10979662136234238,-0.6114996110764164,-67957359521.29,-0.07532664653334989,inf,-565452397.0999832,-0.008320694051140049,0.9005264962041974,-0.010446838572942374,False,False,True,False
2017-01-31,129750000000,,97743000000,,19.04114532470703,3073190000.0,58517057400.44,13623750000.0,0,,,,0.0,,,,,,,,,-68522811918.389984,,inf,,,,,False,False,False,False
2017-04-30,116526000000,5237000000.0,87688000000,0.0449427595558072,21.60682487487793,3031559936.0,65502384634.85,12235230000.0,0,0.0449427595558072,,5236999999.9999895,0.0,5236999999.9999895,111289000000.00002,-63258845365.15,-0.41142085349989677,0.04705766068524282,0.0,0.1099410543719505,-0.5684195685570901,,,inf,,,,,False,False,False,False
2017-07-31,121949000000,5969000000.0,91521000000,0.0489466908297731,23.14306259155273,3031559936.0,70159581348.89,12804645000.0,0,0.0489466908297731,,5969000000.0,0.0,5969000000.0,115980000000.0,-64594063651.11,-0.3950717248759269,0.05146576996033799,0.0,0.1104039058458355,-0.5569414006821004,-63258845365.15,-0.09435834570715051,inf,-1335218285.959999,-0.021107218733644253,0.8171990165564295,0.04215151542380635,False,False,True,False
2017-10-31,122136000000,4764000000.0,91547000000,0.0390056985655335,25.419811248779297,2950840064.0,75009797452.22,12824280000.0,0,0.0390056985655335,,4764000000.0,0.0,4764000000.0,117372000000.0,-59950482547.78,-0.36092255859813244,0.04058889684081382,0.0,0.10926183416828546,-0.5107732896072317,-64594063651.11,-0.07375290747663209,inf,4643581103.330002,0.07188866655628354,0.5064000987792374,0.01200206932229686,False,False,True,False
2018-01-31,135150000000,,102640000000,,31.19955444335937,,,14190750000.0,0,,,,0.0,,,,,,,,,-59950482547.78,,inf,,,,,False,False,False,False
2018-04-30,121630000000,5154000000.0,91707000000,0.0423744142070212,26.044721603393555,,,12771150000.0,0,0.0423744142070212,,5153999999.999989,0.0,5153999999.999989,116476000000.00002,,,0.044249459116040966,0.0,0.1096461932071843,,,,inf,,,,,False,False,False,False
2018-07-31,127059000000,5750000000.0,95571000000,0.0452545667760646,26.43693351745605,,,13341195000.0,0,0.0452545667760646,,5749999999.999991,0.0,5749999999.999991,121309000000.0,,,0.0473996158570262,0.0,0.10997695966498776,,,,inf,,,,0.041493526563411987,False,False,False,False
