period_end,Revenue,OperatingIncome,CostOfRevenue,Operating_Margin,price_at_period_end,shares_outstanding,market_cap,KBrand,Opex_Ratio,Selected_Margin,Benchmark_Margin,s_baseline_value,S_Surplus,s_total,V_Prod_base,K_Pi_prime,E_star,E_0,E_1,E_2,E_3,K_Pi_prime_lag,R_t,T_t,dK_Pi_prime,dK_Pi_prime_pct,PDI_t,PGR_t,Gate_C1,Gate_C2,Gate_C3,Speculative_Regime
2014-04-30,150700000,-145732000,20425000,-0.9670338420703384,73.06999969482422,,,29386500.0,0,-0.9670338420703384,,0.0,0.0,0.0,150700000.0,,,0.0,0.0,0.195,,,,inf,,,,0.06827912779652356,False,False,False,False
2014-07-31,178231000,-25448000,26903000,-0.1427809976940038,83.83999633789062,,,34755045.0,0,-0.1427809976940038,,0.0,0.0,0.0,178231000.0,,,0.0,0.0,0.195,,,,inf,,,,0.1826874585268745,False,False,False,False
2014-10-31,192346000,-23763000,29141000,-0.1235429902363449,95.4800033569336,,,37507470.0,0,-0.1235429902363449,,0.0,0.0,0.0,192346000.0,,,0.0,0.0,0.195,,,,inf,,,,0.0791949773047338,False,False,False,False
2015-01-31,217700000,-38500000,30700000,-0.1768488745980707,79.45999908447266,,,42451500.0,0,-0.1768488745980707,,0.0,0.0,0.0,217700000.0,,,0.0,0.0,0.195,,,,inf,,,,0.1318145425431254,False,False,False,False
2015-04-30,234200000,-36700000,32851000,-0.1567036720751494,91.20999908447266,,,45669000.0,0,-0.1567036720751494,,0.0,0.0,0.0,234200000.0,,,0.0,0.0,0.195,,,,inf,,,,0.0757923748277447,False,False,False,False
2015-07-31,283900000,-34500000,38500000,-0.1215216625572384,84.33000183105469,,,55360500.0,0,-0.1215216625572384,,0.0,0.0,0.0,283900000.0,,,0.0,0.0,0.195,,,,inf,,,,0.2122117847993168,False,False,False,False
2015-10-31,297200000,-30800000,38800000,-0.1036339165545087,78.97000122070312,,,57954000.0,0,-0.1036339165545087,,0.0,0.0,0.0,297200000.0,,,0.0,0.0,0.195,,,,inf,,,,0.04684748150757301,False,False,False,False
2016-01-31,334700000,-50100000,44900000,-0.1496862862264714,63.0099983215332,192000000.0,12097919677.73,65266500.0,0,-0.1496862862264714,,0.0,0.0,0.0,334700000.0,11697953177.73,35.14556222805497,0.0,0.0,0.195,34.95056222805497,,,inf,,,,0.1261776581426648,True,True,False,False
2016-04-30,345800000,-52500000,43200000,-0.1518218623481781,74.9800033569336,197057000.0,14775334521.51,67431000.0,0,-0.1518218623481781,,0.0,0.0,0.0,345800000.0,14362103521.51,41.72797721662811,0.0,0.0,0.195,41.53297721662811,11697953177.73,0.0,inf,2664150343.7800007,0.22774499977071902,0.0,0.03316402748730196,True,True,True,True
2016-07-31,400800000,-22700000,48500000,-0.0566367265469061,83.33999633789062,196877000.0,16407728459.01,78156000.0,0,-0.0566367265469061,,0.0,0.0,0.0,400800000.0,15928772459.01,39.93744625501497,0.0,0.0,0.195,39.74244625501497,14362103521.51,0.0,inf,1566668937.5,0.10908352910516299,0.0,0.15905147484094861,True,True,True,True
2016-10-31,398100000,-49000000,42200000,-0.1230846520974629,86.68000030517578,199000000.0,17249320060.73,77629500.0,0,-0.1230846520974629,,0.0,0.0,0.0,398100000.0,16773590560.73,42.32911344066817,0.0,0.0,0.195,42.13411344066817,15928772459.01,0.0,inf,844818101.7199993,0.053037238361838344,0.0,-0.006736526946107824,True,True,True,True
2017-01-31,422600000,-54400000,45800000,-0.1287269285376242,83.08999633789062,201000000.0,16701089263.92,82407000.0,0,-0.1287269285376242,,0.0,0.0,0.0,422600000.0,16196082263.92,38.519851547373406,0.0,0.0,0.195,38.324851547373406,16773590560.73,0.0,inf,-577508296.8099995,-0.034429616886085826,0.0,0.061542326048731555,True,True,True,True
2017-04-30,431800000,-49100000,49700000,-0.1137100509495136,87.4000015258789,205842000.0,17990591114.09,84201000.0,0,-0.1137100509495136,,0.0,0.0,0.0,431800000.0,17474590114.09,40.66417580845299,0.0,0.0,0.195,40.46917580845299,16196082263.92,0.0,inf,1278507850.17,0.07893932800144705,0.0,0.021769995267392428,True,True,True,True
2017-07-31,509100000,-27300000,63700000,-0.0536240424278137,102.11000061035156,206104000.0,21045279565.8,99274500.0,0,-0.0536240424278137,,0.0,0.0,0.0,509100000.0,20436905065.8,40.33820382203889,0.0,0.0,0.195,40.14320382203889,17474590114.09,0.0,inf,2962314951.709999,0.16952128389675042,0.0,0.17901806391848085,True,True,True,True
2017-10-31,505500000,-53500000,57600000,-0.105835806132542,110.98999786376952,217930000.0,24188050234.45,98572500.0,0,-0.105835806132542,,0.0,0.0,0.0,505500000.0,23583977734.45,46.849753183877354,0.0,0.0,0.195,46.654753183877354,20436905065.8,0.0,inf,3147072668.6500015,0.1539896896578753,0.0,-0.00707130229817321,True,True,True,True
2018-01-31,542400000,-22500000,63900000,-0.0414823008849557,119.88999938964844,,,105768000.0,0,-0.0414823008849557,,0.0,0.0,0.0,542400000.0,,,0.0,0.0,0.195,,23583977734.45,0.0,inf,,,,0.07299703264094948,False,False,True,False
2018-04-30,567100000,-45300000,68900000,-0.0798800916945864,124.83999633789062,,,110584500.0,0,-0.0798800916945864,,0.0,0.0,0.0,567100000.0,,,0.0,0.0,0.195,,,,inf,,,,0.045538348082595936,False,False,False,False
2018-07-31,658100000,17100000,82000000,0.025983893025376,124.0199966430664,,,128329500.0,0,0.025983893025376,,17099999.999999948,0.0,17099999.999999948,641000000.0000001,,,0.02667706708268322,0.0,0.2002020280811232,,,,inf,,,,0.13031211426556188,False,False,False,False
