period_end,Revenue,OperatingIncome,CostOfRevenue,Operating_Margin,price_at_period_end,shares_outstanding,market_cap,KBrand,Opex_Ratio,Selected_Margin,Benchmark_Margin,s_baseline_value,S_Surplus,s_total,V_Prod_base,K_Pi_prime,E_star,E_0,E_1,E_2,E_3,K_Pi_prime_lag,R_t,T_t,dK_Pi_prime,dK_Pi_prime_pct,PDI_t,PGR_t,Gate_C1,Gate_C2,Gate_C3,Speculative_Regime
2014-04-30,150700000,-145732000,20425000,-0.9670338420703384,10.596667289733888,,,29386500.0,0,-0.9670338420703384,,0.0,0.0,0.0,150700000.0,,,0.0,0.0,0.195,,,,inf,,,,0.06827912779652356,False,False,False,False
2014-07-31,178231000,-25448000,26903000,-0.1427809976940038,13.476667404174805,,,34755045.0,0,-0.1427809976940038,,0.0,0.0,0.0,178231000.0,,,0.0,0.0,0.195,,,,inf,,,,0.1826874585268745,False,False,False,False
2014-10-31,192346000,-23763000,29141000,-0.1235429902363449,17.616666793823242,,,37507470.0,0,-0.1235429902363449,,0.0,0.0,0.0,192346000.0,,,0.0,0.0,0.195,,,,inf,,,,0.0791949773047338,False,False,False,False
2015-01-31,217700000,-38500000,30700000,-0.1768488745980707,21.065000534057617,,,42451500.0,0,-0.1768488745980707,,0.0,0.0,0.0,217700000.0,,,0.0,0.0,0.195,,,,inf,,,,0.1318145425431254,False,False,False,False
2015-04-30,234200000,-36700000,32851000,-0.1567036720751494,24.6200008392334,,,45669000.0,0,-0.1567036720751494,,0.0,0.0,0.0,234200000.0,,,0.0,0.0,0.195,,,,inf,,,,0.0757923748277447,False,False,False,False
2015-07-31,283900000,-34500000,38500000,-0.1215216625572384,30.97166633605957,,,55360500.0,0,-0.1215216625572384,,0.0,0.0,0.0,283900000.0,,,0.0,0.0,0.195,,,,inf,,,,0.2122117847993168,False,False,False,False
2015-10-31,297200000,-30800000,38800000,-0.1036339165545087,26.83333206176757,,,57954000.0,0,-0.1036339165545087,,0.0,0.0,0.0,297200000.0,,,0.0,0.0,0.195,,,,inf,,,,0.04684748150757301,False,False,False,False
2016-01-31,334700000,-50100000,44900000,-0.1496862862264714,24.915000915527344,85908900.0,2140420322.15,65266500.0,0,-0.1496862862264714,,0.0,0.0,0.0,334700000.0,1740453822.15,5.39504129713176,0.0,0.0,0.195,5.20004129713176,,,inf,,,,0.1261776581426648,True,True,False,False
2016-04-30,345800000,-52500000,43200000,-0.1518218623481781,25.145000457763672,88370500.0,2222076262.95,67431000.0,0,-0.1518218623481781,,0.0,0.0,0.0,345800000.0,1808845262.9499998,5.425900124204742,0.0,0.0,0.195,5.230900124204742,1740453822.15,0.0,inf,68391440.79999971,0.03929517688410433,0.0,0.03316402748730196,True,True,True,True
2016-07-31,400800000,-22700000,48500000,-0.0566367265469061,21.815000534057617,89602700.0,1954682948.35,78156000.0,0,-0.0566367265469061,,0.0,0.0,0.0,400800000.0,1475726948.35,3.8769534639471055,0.0,0.0,0.195,3.6819534639471057,1808845262.9499998,0.0,inf,-333118314.5999999,-0.18416075792836237,0.0,0.15905147484094861,True,True,True,True
2016-10-31,398100000,-49000000,42200000,-0.1230846520974629,25.63833236694336,91210000.0,2338472295.19,77629500.0,0,-0.1230846520974629,,0.0,0.0,0.0,398100000.0,1862742795.19,4.874082630469731,0.0,0.0,0.195,4.679082630469732,1475726948.35,0.0,inf,387015846.84000015,0.2622543738682281,0.0,-0.006736526946107824,True,True,True,True
2017-01-31,422600000,-54400000,45800000,-0.1287269285376242,24.59333229064941,91686400.0,2254874101.73,82407000.0,0,-0.1287269285376242,,0.0,0.0,0.0,422600000.0,1749867101.73,4.335717230785613,0.0,0.0,0.195,4.140717230785613,1862742795.19,0.0,inf,-112875693.46000004,-0.06059649982352325,0.0,0.061542326048731555,True,True,True,True
2017-04-30,431800000,-49100000,49700000,-0.1137100509495136,18.06833267211914,92036304.0,1662942558.58,84201000.0,0,-0.1137100509495136,,0.0,0.0,0.0,431800000.0,1146941558.58,2.851187027744326,0.0,0.0,0.195,2.656187027744326,1749867101.73,0.0,inf,-602925543.1500001,-0.3445550479541674,0.0,0.021769995267392428,True,True,True,True
2017-07-31,509100000,-27300000,63700000,-0.0536240424278137,21.96333312988281,91842400.0,2017165226.65,99274500.0,0,-0.0536240424278137,,0.0,0.0,0.0,509100000.0,1408790726.65,2.96221808416814,0.0,0.0,0.195,2.76721808416814,1146941558.58,0.0,inf,261849168.07000017,0.2283021014550987,0.0,0.17901806391848085,True,True,True,True
2017-10-31,505500000,-53500000,57600000,-0.105835806132542,24.53333282470703,91848304.0,2253345011.42,98572500.0,0,-0.105835806132542,,0.0,0.0,0.0,505500000.0,1649272511.42,3.457655808941642,0.0,0.0,0.195,3.262655808941642,1408790726.65,0.0,inf,240481784.76999998,0.17070085728193843,0.0,-0.00707130229817321,True,True,True,True
2018-01-31,542400000,-22500000,63900000,-0.0414823008849557,26.31166648864746,,,105768000.0,0,-0.0414823008849557,,0.0,0.0,0.0,542400000.0,,,0.0,0.0,0.195,,1649272511.42,0.0,inf,,,,0.07299703264094948,False,False,True,False
2018-04-30,567100000,-45300000,68900000,-0.0798800916945864,32.084999084472656,,,110584500.0,0,-0.0798800916945864,,0.0,0.0,0.0,567100000.0,,,0.0,0.0,0.195,,,,inf,,,,0.045538348082595936,False,False,False,False
2018-07-31,658100000,17100000,82000000,0.025983893025376,33.043331146240234,,,128329500.0,0,0.025983893025376,,17099999.999999948,0.0,17099999.999999948,641000000.0000001,,,0.02667706708268322,0.0,0.2002020280811232,,,,inf,,,,0.13031211426556188,False,False,False,False
